"sample_raw_id","feature_id","name_sirius","smiles_sirius","InChI_sirius","NPC.pathway_canopus","NPC.superclass_canopus","RF_importance","Mature - Young.sample_raw_id","Mature - Young.group","Mature - Young.posthoc_Pvalue","Mature - Young.log10P"
"2681","X9114_630.38_1.3_peak",9114,"null","CCC(C)C(C(=O)NC(C(C)CC)C(=O)NC(CC(=O)N)C(=O)NC(C(C)O)C(=O)NC(CC(C)C)C(=O)O)NC(=O)CN","InChI=1S/C28H51N7O9/c1-8-14(5)21(33-20(38)12-29)26(41)34-22(15(6)9-2)25(40)31-17(11-19(30)37)24(39)35-23(16(7)36)27(42)32-18(28(43)44)10-13(3)4/h13-18,21-23,36H,8-12,29H2,1-7H3,(H2,30,37)(H,31,40)(H,32,42)(H,33,38)(H,34,41)(H,35,39)(H,43,44)","Amino acids and Peptides","Small peptides",NA,"X9114_630.38_1.3_peak","Mature - Young",0.360481658231824,1.44311682784152
"2682","X912_442.76_1.4_peak",912,NA,NA,NA,NA,NA,NA,"X912_442.76_1.4_peak","Mature - Young",0.780064619569488,1.10786941941205
"2683","X9120_564.64_1.5_peak",9120,NA,NA,NA,NA,NA,NA,"X9120_564.64_1.5_peak","Mature - Young",0.355917683749582,1.44865043356381
"2684","X913_573.3_4.7_peak",913,"1-palmitoyl-sn--glycero-3-phospho-D-myo-inositol","CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OC1C(C(C(C(C1O)O)O)O)O)O","InChI=1S/C25H49O12P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-19(27)35-16-18(26)17-36-38(33,34)37-25-23(31)21(29)20(28)22(30)24(25)32/h18,20-26,28-32H,2-17H2,1H3,(H,33,34)","Fatty acids","Glycerophospholipids",NA,"X913_573.3_4.7_peak","Mature - Young",0.657687517721115,1.18198040055565
"2685","X9134_529.26_1.3_peak",9134,NA,NA,NA,NA,NA,NA,"X9134_529.26_1.3_peak","Mature - Young",0.819897261014244,1.08624056440898
"2686","X914_472.35_1.2_peak",914,"null","CC1(CCC(CC2C1CCC2(CCNC(=[NH+]C)NCCCO)O)C(=C)C3CCCCC3)O","InChI=1S/C26H47N3O3/c1-19(20-8-5-4-6-9-20)21-10-12-25(2,31)22-11-13-26(32,23(22)18-21)14-16-29-24(27-3)28-15-7-17-30/h20-23,30-32H,1,4-18H2,2-3H3,(H2,27,28,29)/p+1","Amino acids and Peptides","Oligopeptides",NA,"X914_472.35_1.2_peak","Mature - Young",0.672367147059937,1.17239351504094
"2687","X915_700.56_6.6_peak",915,NA,NA,NA,"Amino acids and Peptides","Ornithine alkaloids",NA,"X915_700.56_6.6_peak","Mature - Young",0.117673041883463,1.92932301975841
"2688","X916_366.7_1.7_peak",916,NA,NA,NA,NA,NA,NA,"X916_366.7_1.7_peak","Mature - Young",0.735997092403109,1.13312390136329
"2689","X917_804.49_4.9_peak",917,"Advagraf","CC1CC(C2C(CC(C(O2)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C(CC(=O)C(C=C(C1)C)CC=C)O)C)C(=CC4CCC(C(C4)OC)O)C)O)C)OC)OC","InChI=1S/C44H69NO12/c1-10-13-31-19-25(2)18-26(3)20-37(54-8)40-38(55-9)22-28(5)44(52,57-40)41(49)42(50)45-17-12-11-14-32(45)43(51)56-39(29(6)34(47)24-35(31)48)27(4)21-30-15-16-33(46)36(23-30)53-7/h10,19,21,26,28-34,36-40,46-47,52H,1,11-18,20,22-24H2,2-9H3","Terpenoids","Steroids",NA,"X917_804.49_4.9_peak","Mature - Young",0.293322131728661,1.5326551674149
"2690","X9173_580.93_2_peak",9173,NA,NA,NA,NA,NA,NA,"X9173_580.93_2_peak","Mature - Young",0.136724403592938,1.86415396239005
"2691","X918_499.28_1.1_peak",918,NA,NA,NA,NA,NA,NA,"X918_499.28_1.1_peak","Mature - Young",0.432518786701432,1.3639950239597
"2692","X9189_213.92_8.5_peak",9189,"3,6-Dichloropicolinaldehyde","C1=CC(=NC(=C1Cl)C=O)Cl","InChI=1S/C6H3Cl2NO/c7-4-1-2-6(8)9-5(4)3-10/h1-3H","Alkaloids","Proline alkaloids",NA,"X9189_213.92_8.5_peak","Mature - Young",0.668313902468752,1.17501950445664
"2693","X919_656.53_6.7_peak",919,"(2r)-3-{[(2r)-2-Amino-3-Hydroxypropyl]thio}propane-1,2-Diyl Dihexadecanoate","CCCCCCCCCCCCCCCC(=O)OCC(CSCC(C=O)N)OC(=O)CCCCCCCCCCCCCCC","InChI=1S/C38H73NO5S/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-37(41)43-32-36(34-45-33-35(39)31-40)44-38(42)30-28-26-24-22-20-18-16-14-12-10-8-6-4-2/h31,35-36H,3-30,32-34,39H2,1-2H3","Fatty acids","Glycerolipids",NA,"X919_656.53_6.7_peak","Mature - Young",0.100856980976726,1.99629403602591
"2694","X9191_746.62_8.4_peak",9191,"Glu-hodds","CCCCCCCCCCCCCCCCC(C(=O)NC(COC1C(C(C(C(O1)CO)O)O)O)C(CCCCCCCCCCCCCCC)O)O","InChI=1S/C42H83NO9/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-31-36(46)41(50)43-34(33-51-42-40(49)39(48)38(47)37(32-44)52-42)35(45)30-28-26-24-22-20-18-16-14-12-10-8-6-4-2/h34-40,42,44-49H,3-33H2,1-2H3,(H,43,50)","Fatty acids","Sphingolipids",NA,"X9191_746.62_8.4_peak","Mature - Young",0.355917683749582,1.44865043356381
"2695","X9195_231.08_0.4_peak",9195,"Ethyl glucoside","CCOC1C(C(C(C(O1)CO)O)O)O","InChI=1S/C8H16O6/c1-2-13-8-7(12)6(11)5(10)4(3-9)14-8/h4-12H,2-3H2,1H3","Carbohydrates","Saccharides",0.0075,"X9195_231.08_0.4_peak","Mature - Young",0.0280784787059365,2.55162642601214
"2696","X9196_687.54_6.4_peak",9196,"N-(13Z-docosenoyl)-tetradecasphing-4-enine-1-phosphoethanolamine","CCCCCCCCCC=CC(C(COP(=O)(O)OCCN)NC(=O)CCCCCCCCCCCC=CCCCCCCCC)O","InChI=1S/C38H75N2O6P/c1-3-5-7-9-11-13-14-15-16-17-18-19-20-21-22-24-26-28-30-32-38(42)40-36(35-46-47(43,44)45-34-33-39)37(41)31-29-27-25-23-12-10-8-6-4-2/h15-16,29,31,36-37,41H,3-14,17-28,30,32-35,39H2,1-2H3,(H,40,42)(H,43,44)","Fatty acids","Sphingolipids",NA,"X9196_687.54_6.4_peak","Mature - Young",0.800364286541894,1.09671229847639
"2697","X9199_907.77_8.4_peak",9199,NA,NA,NA,NA,NA,NA,"X9199_907.77_8.4_peak","Mature - Young",0.173408075513765,1.76093068154607
"2698","X920_303.23_5.6_peak",920,"Miraxion","CCC=CCC=CCC=CCC=CCC=CCCCC(=O)O","InChI=1S/C20H30O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20(21)22/h3-4,6-7,9-10,12-13,15-16H,2,5,8,11,14,17-19H2,1H3,(H,21,22)","Fatty acids","Fatty Acids and Conjugates",NA,"X920_303.23_5.6_peak","Mature - Young",0.139629800305561,1.85502188309473
"2699","X9204_881.75_8.4_peak",9204,"1-tetradecanoyl-2-(9Z-octadecenoyl)-3-(11Z-eicosenoyl)-sn-glycerol","CCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCC=CCCCCCCCC)OC(=O)CCCCCCCC=CCCCCCCCC","InChI=1S/C55H102O6/c1-4-7-10-13-16-19-22-24-26-27-29-30-33-36-39-42-45-48-54(57)60-51-52(50-59-53(56)47-44-41-38-35-32-21-18-15-12-9-6-3)61-55(58)49-46-43-40-37-34-31-28-25-23-20-17-14-11-8-5-2/h24-26,28,52H,4-23,27,29-51H2,1-3H3","Fatty acids","Glycerolipids",NA,"X9204_881.75_8.4_peak","Mature - Young",0.447027231915216,1.3496660197981
"2700","X921_233.15_0.7_peak",921,"threonylleucine","CC(C)CC(C(=O)O)NC(=O)C(C(C)O)N","InChI=1S/C10H20N2O4/c1-5(2)4-7(10(15)16)12-9(14)8(11)6(3)13/h5-8,13H,4,11H2,1-3H3,(H,12,14)(H,15,16)","Amino acids and Peptides","Small peptides",0.0135,"X921_233.15_0.7_peak","Mature - Young",0.0190037617795914,2.72116042228869
"2701","X922_295.19_3.9_peak",922,"null","CCCCCCCCCCCC1=CC(=O)C(=C(C1=O)O)O","InChI=1S/C17H26O4/c1-2-3-4-5-6-7-8-9-10-11-13-12-14(18)16(20)17(21)15(13)19/h12,20-21H,2-11H2,1H3","Terpenoids","Meroterpenoids",NA,"X922_295.19_3.9_peak","Mature - Young",0.2419380893798,1.61629575336091
"2702","X923_703.34_0.9_peak",923,"null","CC(C)CC1C(=O)NC(C(=O)NC(C(=O)NCC(=O)NC(C(=O)NC(C(=O)N1)CC2=CC=CC=C2)C(C)O)C(C)C)CC3=CC=C(C=C3)O","InChI=1S/C35H48N6O8/c1-19(2)15-25-31(45)38-27(17-23-11-13-24(43)14-12-23)33(47)41-29(20(3)4)34(48)36-18-28(44)40-30(21(5)42)35(49)39-26(32(46)37-25)16-22-9-7-6-8-10-22/h6-14,19-21,25-27,29-30,42-43H,15-18H2,1-5H3,(H,36,48)(H,37,46)(H,38,45)(H,39,49)(H,40,44)(H,41,47)","Amino acids and Peptides","Oligopeptides",NA,"X923_703.34_0.9_peak","Mature - Young",0.849072945389607,1.07105499713024
"2703","X9230_280.19_0.8_peak",9230,NA,NA,NA,NA,NA,NA,"X9230_280.19_0.8_peak","Mature - Young",0.662766921272876,1.17863917536911
"2704","X9231_394.23_1.3_peak",9231,"null","CC(C)C(C(=O)NC(C(C)C)C(=O)O)NC(=O)C(C(CC1=CC=CC=C1)N)O","InChI=1S/C20H31N3O5/c1-11(2)15(18(25)23-16(12(3)4)20(27)28)22-19(26)17(24)14(21)10-13-8-6-5-7-9-13/h5-9,11-12,14-17,24H,10,21H2,1-4H3,(H,22,26)(H,23,25)(H,27,28)","Amino acids and Peptides","Small peptides",NA,"X9231_394.23_1.3_peak","Mature - Young",0.359930607368623,1.44378122073775
"2705","X9239_374.72_1_peak",9239,NA,NA,NA,NA,NA,NA,"X9239_374.72_1_peak","Mature - Young",0.774755915302163,1.11083509921481
"2706","X924_848.52_4.9_peak",924,"null","CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3CCC4(C(C3)CCC5C4CCC6(C5CC(C6C(C)C(=O)CCC(C)CNC(=O)CC(C)C)O)C)C)O)O)O)O)O)O","InChI=1S/C44H75NO13/c1-21(2)16-33(48)45-19-22(3)8-11-30(46)23(4)34-31(47)18-29-27-10-9-25-17-26(12-14-43(25,6)28(27)13-15-44(29,34)7)57-42-40(54)38(52)36(50)32(58-42)20-55-41-39(53)37(51)35(49)24(5)56-41/h21-29,31-32,34-42,47,49-54H,8-20H2,1-7H3,(H,45,48)","Terpenoids","Pseudoalkaloids",NA,"X924_848.52_4.9_peak","Mature - Young",0.347414781325308,1.45915170773276
"2707","X9243_299.15_1.9_peak",9243,"1:2,5:6-Di-O-isopropylidene-3-O-propargyl-alpha-D-glucofuranose","CC1(OCC(O1)C2C(C3C(O2)OC(O3)(C)C)OCC#C)C","InChI=1S/C15H22O6/c1-6-7-16-11-10(9-8-17-14(2,3)19-9)18-13-12(11)20-15(4,5)21-13/h1,9-13H,7-8H2,2-5H3","Polyketides","Macrolides",NA,"X9243_299.15_1.9_peak","Mature - Young",0.997002416697966,1.00130378897288
"2708","X925_529.33_1.2_peak",925,"null","CCCCC(C=O)NC(=O)C(C(C)C)NC(=O)C(CCCCNC(=O)C)NC(=O)CNC(=O)C(CO)N","InChI=1S/C24H44N6O7/c1-5-6-9-17(13-31)28-24(37)21(15(2)3)30-23(36)19(10-7-8-11-26-16(4)33)29-20(34)12-27-22(35)18(25)14-32/h13,15,17-19,21,32H,5-12,14,25H2,1-4H3,(H,26,33)(H,27,35)(H,28,37)(H,29,34)(H,30,36)","Amino acids and Peptides","Small peptides",NA,"X925_529.33_1.2_peak","Mature - Young",0.366092817895402,1.43640879113757
"2709","X9259_266.21_3.1_peak",9259,NA,NA,NA,NA,NA,NA,"X9259_266.21_3.1_peak","Mature - Young",0.448410240619749,1.3483244777143
"2710","X926_476.19_1.3_peak",926,"null","C1CN(CCN1C2=CC=CC=C2)C(=O)CC3C(C(C(O3)CNS(=O)(=O)C4=CC=CC=C4)O)O","InChI=1S/C23H29N3O6S/c27-21(26-13-11-25(12-14-26)17-7-3-1-4-8-17)15-19-22(28)23(29)20(32-19)16-24-33(30,31)18-9-5-2-6-10-18/h1-10,19-20,22-24,28-29H,11-16H2","Amino acids and Peptides","Small peptides",NA,"X926_476.19_1.3_peak","Mature - Young",0.896170107907494,1.0476095462379
"2711","X9268_363.11_1.2_peak",9268,"null","C1=C(OC(=C1)[N+](=O)[O-])CC(=NN=C(N)N)CC=CC2=CC=C(O2)[N+](=O)[O-]","InChI=1S/C14H14N6O6/c15-14(16)18-17-9(8-11-5-7-13(26-11)20(23)24)2-1-3-10-4-6-12(25-10)19(21)22/h1,3-7H,2,8H2,(H4,15,16,18)","Carbohydrates","Nucleosides",NA,"X9268_363.11_1.2_peak","Mature - Young",0.365806724767945,1.43674831498107
"2712","X927_393.21_1.2_peak",927,"2-[[2-[(2,4-diamino-4-oxobutanoyl)amino]-3-methylpentanoyl]amino]-3-phenylpropanoic acid","CCC(C)C(C(=O)NC(CC1=CC=CC=C1)C(=O)O)NC(=O)C(CC(=O)N)N","InChI=1S/C19H28N4O5/c1-3-11(2)16(23-17(25)13(20)10-15(21)24)18(26)22-14(19(27)28)9-12-7-5-4-6-8-12/h4-8,11,13-14,16H,3,9-10,20H2,1-2H3,(H2,21,24)(H,22,26)(H,23,25)(H,27,28)","Amino acids and Peptides","Small peptides",NA,"X927_393.21_1.2_peak","Mature - Young",0.0747672118586011,2.12628881431121
"2713","X9277_425.15_3.8_peak",9277,NA,NA,NA,NA,NA,NA,"X9277_425.15_3.8_peak","Mature - Young",0.256950933041967,1.59014980096288
"2714","X929_212.13_0.8_peak",929,NA,NA,NA,NA,NA,0.016,"X929_212.13_0.8_peak","Mature - Young",0.0296748472843782,2.52761150737666
"2715","X93_247.08_0.4_peak",93,"Glutaraldehyde-bis-thiosemicarbazone","C(CC=NNC(=S)N)CC=NNC(=S)N","InChI=1S/C7H14N6S2/c8-6(14)12-10-4-2-1-3-5-11-13-7(9)15/h4-5H,1-3H2,(H3,8,12,14)(H3,9,13,15)","Alkaloids","Ornithine alkaloids",NA,"X93_247.08_0.4_peak","Mature - Young",0.669662626179564,1.17414393832962
"2716","X930_634.31_1.4_peak",930,NA,NA,NA,NA,NA,NA,"X930_634.31_1.4_peak","Mature - Young",0.519070116581433,1.28477397319659
"2717","X931_432.73_1.7_peak",931,NA,NA,NA,NA,NA,NA,"X931_432.73_1.7_peak","Mature - Young",0.60681899890154,1.21694083034257
"2718","X9312_445.31_4.5_peak",9312,NA,NA,NA,NA,NA,NA,"X9312_445.31_4.5_peak","Mature - Young",0.0696855221736364,2.15685744131681
"2719","X9313_332.2_2_peak",9313,"methyl N-{[2-(1H-indol-3-yl)ethyl]carbamoyl}-L-alloisoleucinate","CCC(C)C(C(=O)OC)NC(=O)NCCC1=CNC2=CC=CC=C21","InChI=1S/C18H25N3O3/c1-4-12(2)16(17(22)24-3)21-18(23)19-10-9-13-11-20-15-8-6-5-7-14(13)15/h5-8,11-12,16,20H,4,9-10H2,1-3H3,(H2,19,21,23)","Amino acids and Peptides","Small peptides",NA,"X9313_332.2_2_peak","Mature - Young",0.334369531170574,1.47577330374308
"2720","X9314_660.37_1.8_peak",9314,"null","CC(C)CC(C(C(=O)NC(CC1=CC=C(C=C1)F)C(=O)N)O)NC(=O)C(CCCN=C(N)N)NC(=O)C(CCCN=C(N)N)N","InChI=1S/C28H48FN11O5/c1-15(2)13-20(22(41)26(45)40-21(23(31)42)14-16-7-9-17(29)10-8-16)39-25(44)19(6-4-12-37-28(34)35)38-24(43)18(30)5-3-11-36-27(32)33/h7-10,15,18-22,41H,3-6,11-14,30H2,1-2H3,(H2,31,42)(H,38,43)(H,39,44)(H,40,45)(H4,32,33,36)(H4,34,35,37)","Amino acids and Peptides","Small peptides",NA,"X9314_660.37_1.8_peak","Mature - Young",0.806455347116967,1.09341967419885
"2721","X9316_398.25_1.7_peak",9316,"3-methyl-7-nonyl-8-piperidin-1-ylpurine-2,6-dione","CCCCCCCCCN1C2=C(N=C1N3CCCCC3)N(C(=O)NC2=O)C","InChI=1S/C20H33N5O2/c1-3-4-5-6-7-8-12-15-25-16-17(23(2)20(27)22-18(16)26)21-19(25)24-13-10-9-11-14-24/h3-15H2,1-2H3,(H,22,26,27)","Alkaloids","Pseudoalkaloids",NA,"X9316_398.25_1.7_peak","Mature - Young",0.424206538289818,1.37242264199271
"2722","X9318_372.26_1_peak",9318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2723","X9319_493.3_1.9_peak",9319,"null","CCC(C(CC1=CC=CC=C1)NC(=O)C2CCCNN2C(=O)C(C(C(C)C)O)NC(=O)COC)O","InChI=1S/C25H40N4O6/c1-5-20(30)18(14-17-10-7-6-8-11-17)27-24(33)19-12-9-13-26-29(19)25(34)22(23(32)16(2)3)28-21(31)15-35-4/h6-8,10-11,16,18-20,22-23,26,30,32H,5,9,12-15H2,1-4H3,(H,27,33)(H,28,31)","Amino acids and Peptides","Small peptides",NA,"X9319_493.3_1.9_peak","Mature - Young",0.422887850311696,1.37377479207794
"2724","X932_469.36_6.6_peak",932,NA,NA,NA,NA,NA,NA,"X932_469.36_6.6_peak","Mature - Young",0.0626783456334684,2.20288247505823
"2725","X934_584.79_1.2_peak",934,NA,NA,NA,NA,NA,NA,"X934_584.79_1.2_peak","Mature - Young",0.630822025928746,1.20009315115114
"2726","X935_571.43_7_peak",935,NA,NA,NA,NA,NA,NA,"X935_571.43_7_peak","Mature - Young",0.25008859224312,1.60190611810099
"2727","X9355_380.25_2.1_peak",9355,NA,NA,NA,NA,NA,NA,"X9355_380.25_2.1_peak","Mature - Young",0.192787546292703,1.71492102412119
"2728","X9357_651.44_2.3_peak",9357,"L-Norleucinamide, N-acetyl-L-phenylalanyl-N-(4-((butylamino)carbonyl)-1-(cyclohexylmethyl)-2-hydroxy-5-methylhexyl)-, (1S-(1R*,2R*,4R*))-","CCCCC(C(=O)NC(=O)C(CC1=CC=CC=C1)NC(=O)C)NC(CC2CCCCC2)C(CC(C(C)C)C(=O)NCCCC)O","InChI=1S/C36H60N4O5/c1-6-8-20-30(35(44)40-36(45)32(38-26(5)41)23-28-18-14-11-15-19-28)39-31(22-27-16-12-10-13-17-27)33(42)24-29(25(3)4)34(43)37-21-9-7-2/h11,14-15,18-19,25,27,29-33,39,42H,6-10,12-13,16-17,20-24H2,1-5H3,(H,37,43)(H,38,41)(H,40,44,45)","Amino acids and Peptides","Oligopeptides",NA,"X9357_651.44_2.3_peak","Mature - Young",0.0944263607198444,2.02490674810635
"2729","X9361_429.31_1.8_peak",9361,"null","CC1C(CCC2(C1C(C(CC2)C(C)C(=O)NC3CC3)O)C)NC(=O)CC(C)(C)C","InChI=1S/C24H42N2O3/c1-14(22(29)25-16-7-8-16)17-9-11-24(6)12-10-18(15(2)20(24)21(17)28)26-19(27)13-23(3,4)5/h14-18,20-21,28H,7-13H2,1-6H3,(H,25,29)(H,26,27)","Amino acids and Peptides","Fatty amides",0.03,"X9361_429.31_1.8_peak","Mature - Young",0.0245930559964913,2.6091875013569
"2730","X937_496.34_4.7_peak",937,"1-16:0-lysoPC","CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC[N+](C)(C)C)O","InChI=1S/C24H50NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-24(27)30-21-23(26)22-32-33(28,29)31-20-19-25(2,3)4/h23,26H,5-22H2,1-4H3/p+1","Fatty acids","Glycerophospholipids",NA,"X937_496.34_4.7_peak","Mature - Young",0.536403941146462,1.27050803989599
"2731","X939_361.17_0.7_peak",939,"2-[[2-[[2-(2-aminopropanoylamino)acetyl]amino]-3-carboxypropanoyl]amino]-3-methylbutanoic acid","CC(C)C(C(=O)O)NC(=O)C(CC(=O)O)NC(=O)CNC(=O)C(C)N","InChI=1S/C14H24N4O7/c1-6(2)11(14(24)25)18-13(23)8(4-10(20)21)17-9(19)5-16-12(22)7(3)15/h6-8,11H,4-5,15H2,1-3H3,(H,16,22)(H,17,19)(H,18,23)(H,20,21)(H,24,25)","Amino acids and Peptides","Small peptides",NA,"X939_361.17_0.7_peak","Mature - Young",0.0940873048261898,2.02646897185308
"2732","X9397_365.28_3.4_peak",9397,"Empigen BR","CCCCCCCCCCCC(=O)NCCC[N+](C)(C)CC(=O)O","InChI=1S/C19H38N2O3/c1-4-5-6-7-8-9-10-11-12-14-18(22)20-15-13-16-21(2,3)17-19(23)24/h4-17H2,1-3H3,(H-,20,22,23,24)/p+1","Fatty acids","Fatty amides",NA,"X9397_365.28_3.4_peak","Mature - Young",0.705256941036683,1.15165263088816
"2733","X94_820_2.6_peak",94,NA,NA,NA,"Alkaloids","Oligopeptides",NA,"X94_820_2.6_peak","Mature - Young",0.57007374394084,1.2440689609678
"2734","X940_307.72_1.3_peak",940,NA,NA,NA,NA,NA,NA,"X940_307.72_1.3_peak","Mature - Young",0.0587796050547067,2.23077333631611
"2735","X9403_420.27_2.2_peak",9403,NA,NA,NA,NA,NA,NA,"X9403_420.27_2.2_peak","Mature - Young",0.296483749224427,1.5279991060622
"2736","X9411_409.26_3.8_peak",9411,NA,NA,NA,NA,NA,NA,"X9411_409.26_3.8_peak","Mature - Young",0.759982100278157,1.11919663645864
"2737","X942_370.9_0.8_peak",942,NA,NA,NA,NA,NA,NA,"X942_370.9_0.8_peak","Mature - Young",0.623168096646698,1.20539478865538
"2738","X943_337.11_1.7_peak",943,"Maybridge3_002696","CN(C1CCCCC1)S(=O)(=O)C2=CC=C(S2)C3=CC=CC=N3","InChI=1S/C16H20N2O2S2/c1-18(13-7-3-2-4-8-13)22(19,20)16-11-10-15(21-16)14-9-5-6-12-17-14/h5-6,9-13H,2-4,7-8H2,1H3","Alkaloids","Tryptophan alkaloids",NA,"X943_337.11_1.7_peak","Mature - Young",0.778908970615431,1.10851329440628
"2739","X944_308.71_0.7_peak",944,NA,NA,NA,NA,NA,NA,"X944_308.71_0.7_peak","Mature - Young",0.209445006631213,1.67892998917414
"2740","X945_402.23_1_peak",945,NA,NA,NA,NA,NA,NA,"X945_402.23_1_peak","Mature - Young",0.29718514243022,1.52697290662702
"2741","X9467_286.93_8.5_peak",9467,NA,NA,NA,NA,NA,NA,"X9467_286.93_8.5_peak","Mature - Young",0.812784514737173,1.0900245792091
"2742","X9468_406.74_2.3_peak",9468,NA,NA,NA,NA,NA,NA,"X9468_406.74_2.3_peak","Mature - Young",0.355917683749582,1.44865043356381
"2743","X947_299.17_1.1_peak",947,NA,NA,NA,NA,NA,NA,"X947_299.17_1.1_peak","Mature - Young",0.963685638999616,1.01606461289501
"2744","X9475_454.3_2.3_peak",9475,NA,NA,NA,NA,NA,NA,"X9475_454.3_2.3_peak","Mature - Young",0.260062495704834,1.58492227403574
"2745","X948_375.2_1.4_peak",948,"Lys-Ala-7-Amino-4-Methylcoumarin","CC1=CC(=O)OC2=C1C=CC(=C2)NC(=O)C(C)NC(=O)C(CCCCN)N","InChI=1S/C19H26N4O4/c1-11-9-17(24)27-16-10-13(6-7-14(11)16)23-18(25)12(2)22-19(26)15(21)5-3-4-8-20/h6-7,9-10,12,15H,3-5,8,20-21H2,1-2H3,(H,22,26)(H,23,25)","Amino acids and Peptides","Small peptides",NA,"X948_375.2_1.4_peak","Mature - Young",0.586133883497504,1.23200317199725
"2746","X9488_326.23_2.3_peak",9488,NA,NA,NA,NA,NA,NA,"X9488_326.23_2.3_peak","Mature - Young",0.0635070792044338,2.19717786072285
"2747","X95_541.33_4.8_peak",95,"null","C(CCN)CCN(C(=O)CCC(=O)NCCCCCN(C(=O)CCC(=O)NCCCCCNO)O)O","InChI=1S/C23H46N6O7/c24-14-4-1-8-18-28(35)22(32)12-11-21(31)26-16-6-3-9-19-29(36)23(33)13-10-20(30)25-15-5-2-7-17-27-34/h27,34-36H,1-19,24H2,(H,25,30)(H,26,31)","Amino acids and Peptides","Oligopeptides",NA,"X95_541.33_4.8_peak","Mature - Young",0.135624271920704,1.86766258024828
"2748","X950_412.2_3.4_peak",950,"null","CCN(CC)C(=O)C1CCCC(CN(C(=O)C1)C)NC(=O)C2=CC=CC=C2","InChI=1S/C21H31N3O3/c1-4-24(5-2)21(27)17-12-9-13-18(15-23(3)19(25)14-17)22-20(26)16-10-7-6-8-11-16/h6-8,10-11,17-18H,4-5,9,12-15H2,1-3H3,(H,22,26)","Amino acids and Peptides","Small peptides",NA,"X950_412.2_3.4_peak","Mature - Young",0.603389151280913,1.21940250254882
"2749","X952_303.14_0.3_peak",952,"ethyl 2-(2,3,5,6-tetramethylphenyl)sulfanylbutanoate","CCC(C(=O)OCC)SC1=C(C(=CC(=C1C)C)C)C","InChI=1S/C16H24O2S/c1-7-14(16(17)18-8-2)19-15-12(5)10(3)9-11(4)13(15)6/h9,14H,7-8H2,1-6H3","Fatty acids","Fatty Acids and Conjugates",NA,"X952_303.14_0.3_peak","Mature - Young",0.236512035100923,1.62614675494759
"2750","X953_716.44_4.9_peak",953,"null","CC(C(C=O)NC(=O)C(CCC(=O)N)NC(=O)C(CCCCN(C)C)NC(=O)C(C(C)O)NC(=O)C(CCCN=C(N)N)NC(=O)C(C)N)O","InChI=1S/C30H57N11O9/c1-16(31)25(46)36-20(10-8-13-35-30(33)34)28(49)40-24(18(3)44)29(50)38-19(9-6-7-14-41(4)5)26(47)37-21(11-12-23(32)45)27(48)39-22(15-42)17(2)43/h15-22,24,43-44H,6-14,31H2,1-5H3,(H2,32,45)(H,36,46)(H,37,47)(H,38,50)(H,39,48)(H,40,49)(H4,33,34,35)","Amino acids and Peptides","Small peptides",NA,"X953_716.44_4.9_peak","Mature - Young",0.404999137859847,1.39254590128684
"2751","X9547_524.83_2.1_peak",9547,NA,NA,NA,NA,NA,NA,"X9547_524.83_2.1_peak","Mature - Young",0.360504072110065,1.44308982529977
"2752","X955_814.51_2.2_peak",955,"2-[[2-[[2-[[2-[[2-[[2-[[2-[2-(2-aminopropanoylamino)propanoylamino]acetyl]amino]-3-methylpentanoyl]amino]acetyl]amino]-3-methylpentanoyl]amino]-4-methylpentanoyl]amino]-3-hydroxybutanoyl]amino]-3-methylbutanoic acid","CCC(C)C(C(=O)NCC(=O)NC(C(C)CC)C(=O)NC(CC(C)C)C(=O)NC(C(C)O)C(=O)NC(C(C)C)C(=O)O)NC(=O)CNC(=O)C(C)NC(=O)C(C)N","InChI=1S/C37H67N9O11/c1-12-19(7)28(43-25(48)15-39-32(51)22(10)41-31(50)21(9)38)34(53)40-16-26(49)44-29(20(8)13-2)35(54)42-24(14-17(3)4)33(52)46-30(23(11)47)36(55)45-27(18(5)6)37(56)57/h17-24,27-30,47H,12-16,38H2,1-11H3,(H,39,51)(H,40,53)(H,41,50)(H,42,54)(H,43,48)(H,44,49)(H,45,55)(H,46,52)(H,56,57)","Amino acids and Peptides","Oligopeptides",NA,"X955_814.51_2.2_peak","Mature - Young",0.394619094786068,1.40382190398098
"2753","X956_401.23_2.1_peak",956,NA,NA,NA,NA,NA,NA,"X956_401.23_2.1_peak","Mature - Young",0.309490134542089,1.50935319020515
