"smiles_sirius","InChIkey2D_sirius","rank_sirius","formulaRank_sirius","#adducts_sirius","#predictedFPs_sirius","ConfidenceScore_sirius","CSI:FingerIDScore_sirius","ZodiacScore_sirius","SiriusScore_sirius","molecularFormula_sirius","adduct_sirius","InChI_sirius","name_sirius","xlogp_sirius","pubchemids_sirius","links_sirius","dbflags_sirius","ionMass_sirius","retentionTimeInSeconds_sirius","id_sirius","feature_id","chebiid.x","chebiasciiname.x","searchscore.x","entitystar.x","chebiid.y","chebiasciiname.y","searchscore.y","entitystar.y"
"CN(CC(=O)O)C(=N)N","CVSVTCORWBXHQV",207,1,1,1,"0.6660584960510533",-18.9666413383405,1,20.3508373503008,"C4H9N3O2","[M + H]+","InChI=1S/C4H9N3O2/c1-7(4(5)6)2-3(8)9/h2H2,1H3,(H3,5,6)(H,8,9)","creatine",-1.20000005,"586;12205340;20606309;16217247;16217529;59855491;91971585;129692229;131708646;131953197","HMDB:(64);SuperNatural:(SN00005702);ZINC bio:(ZINC03861770);additional;HSDB:(57-00-1);MeSH:(586);Plantcyc:(CREATINE TRIS-HYDROCHLORIDE);PubMed;NORMAN:(NS00009931);COCONUT:(CNP0156562);Natural Products:(UNPD175563);PubChem:(586 12205340 20606309 16217247 16217529 59855491 91971585 129692229 131708646 131953197);CHEBI:(66924 16919);PubChem class - bio and metabolites;KEGG:(C00300);PubChem class - safety and toxic;Training Set;PubChem class - drug;Biocyc:(CREATINE)",121564014,132.077056884766,544.04739,"1826_mapp_batch_00026_sirius_1854",1854,"CHEBI:16919","creatine","0.06","3","CHEBI:16919","creatine","2.93","3"
"CN(CC(=O)O)C(=N)N","CVSVTCORWBXHQV",157,1,1,1,"0.7574021796188936",-11.5612954540925,1,27.5469044735483,"C4H9N3O2","[M + H]+","InChI=1S/C4H9N3O2/c1-7(4(5)6)2-3(8)9/h2H2,1H3,(H3,5,6)(H,8,9)","creatine",-1.20000005,"586;12205340;20606309;16217247;16217529;59855491;91971585;129692229;131708646;131953197","HMDB:(64);SuperNatural:(SN00005702);ZINC bio:(ZINC03861770);additional;HSDB:(57-00-1);MeSH:(586);Plantcyc:(CREATINE TRIS-HYDROCHLORIDE);PubMed;NORMAN:(NS00009931);COCONUT:(CNP0156562);Natural Products:(UNPD175563);PubChem:(586 12205340 20606309 16217247 16217529 59855491 91971585 129692229 131708646 131953197);CHEBI:(66924 16919);PubChem class - bio and metabolites;KEGG:(C00300);PubChem class - safety and toxic;Training Set;PubChem class - drug;Biocyc:(CREATINE)",121564014,132.076919555664,376.12218,"1704_mapp_batch_00026_sirius_1001",1001,"CHEBI:16919","creatine","0.06","3","CHEBI:16919","creatine","2.93","3"
"CN(CC(=O)O)C(=N)N","CVSVTCORWBXHQV",257,1,1,1,"0.5769196065039014",-22.8816785788103,1,22.3380153110379,"C4H9N3O2","[M + H]+","InChI=1S/C4H9N3O2/c1-7(4(5)6)2-3(8)9/h2H2,1H3,(H3,5,6)(H,8,9)","creatine",-1.20000005,"586;12205340;20606309;16217247;16217529;59855491;91971585;129692229;131708646;131953197","HMDB:(64);SuperNatural:(SN00005702);ZINC bio:(ZINC03861770);additional;HSDB:(57-00-1);MeSH:(586);Plantcyc:(CREATINE TRIS-HYDROCHLORIDE);PubMed;NORMAN:(NS00009931);COCONUT:(CNP0156562);Natural Products:(UNPD175563);PubChem:(586 12205340 20606309 16217247 16217529 59855491 91971585 129692229 131708646 131953197);CHEBI:(66924 16919);PubChem class - bio and metabolites;KEGG:(C00300);PubChem class - safety and toxic;Training Set;PubChem class - drug;Biocyc:(CREATINE)",121564014,132.077026367188,403.659888,"1243_mapp_batch_00026_sirius_4504",4504,"CHEBI:16919","creatine","0.06","3","CHEBI:16919","creatine","2.93","3"
"CN(CC(=O)O)C(=N)N","CVSVTCORWBXHQV",171,1,1,1,"0.7274904566151482",-14.6478546634599,1,14.4126377787552,"C4H9N3O2","[M + H]+","InChI=1S/C4H9N3O2/c1-7(4(5)6)2-3(8)9/h2H2,1H3,(H3,5,6)(H,8,9)","creatine",-1.20000005,"586;12205340;20606309;16217247;16217529;59855491;91971585;129692229;131708646;131953197","HMDB:(64);SuperNatural:(SN00005702);ZINC bio:(ZINC03861770);additional;HSDB:(57-00-1);MeSH:(586);Plantcyc:(CREATINE TRIS-HYDROCHLORIDE);PubMed;NORMAN:(NS00009931);COCONUT:(CNP0156562);Natural Products:(UNPD175563);PubChem:(586 12205340 20606309 16217247 16217529 59855491 91971585 129692229 131708646 131953197);CHEBI:(66924 16919);PubChem class - bio and metabolites;KEGG:(C00300);PubChem class - safety and toxic;Training Set;PubChem class - drug;Biocyc:(CREATINE)",121564014,132.07698059082,521.420742,"686_mapp_batch_00026_sirius_681",681,"CHEBI:16919","creatine","0.06","3","CHEBI:16919","creatine","2.93","3"
"CN(CC(=O)O)C(=N)N","CVSVTCORWBXHQV",225,1,1,1,"0.6333129480204072",-17.8661287780294,1,26.5938015119526,"C4H9N3O2","[M + H]+","InChI=1S/C4H9N3O2/c1-7(4(5)6)2-3(8)9/h2H2,1H3,(H3,5,6)(H,8,9)","creatine",-1.20000005,"586;12205340;20606309;16217247;16217529;59855491;91971585;129692229;131708646;131953197","HMDB:(64);SuperNatural:(SN00005702);ZINC bio:(ZINC03861770);additional;HSDB:(57-00-1);MeSH:(586);Plantcyc:(CREATINE TRIS-HYDROCHLORIDE);PubMed;NORMAN:(NS00009931);COCONUT:(CNP0156562);Natural Products:(UNPD175563);PubChem:(586 12205340 20606309 16217247 16217529 59855491 91971585 129692229 131708646 131953197);CHEBI:(66924 16919);PubChem class - bio and metabolites;KEGG:(C00300);PubChem class - safety and toxic;Training Set;PubChem class - drug;Biocyc:(CREATINE)",121564014,132.07698059082,398.738088,"990_mapp_batch_00026_sirius_2743",2743,"CHEBI:16919","creatine","0.06","3","CHEBI:16919","creatine","2.93","3"
"CN(CC(=O)O)C(=N)N","CVSVTCORWBXHQV",152,1,1,1,"0.7666084461269916",-13.2305126706738,1,30.7854754080369,"C4H9N3O2","[M + H]+","InChI=1S/C4H9N3O2/c1-7(4(5)6)2-3(8)9/h2H2,1H3,(H3,5,6)(H,8,9)","creatine",-1.20000005,"586;12205340;20606309;16217247;16217529;59855491;91971585;129692229;131708646;131953197","HMDB:(64);SuperNatural:(SN00005702);ZINC bio:(ZINC03861770);additional;HSDB:(57-00-1);MeSH:(586);Plantcyc:(CREATINE TRIS-HYDROCHLORIDE);PubMed;NORMAN:(NS00009931);COCONUT:(CNP0156562);Natural Products:(UNPD175563);PubChem:(586 12205340 20606309 16217247 16217529 59855491 91971585 129692229 131708646 131953197);CHEBI:(66924 16919);PubChem class - bio and metabolites;KEGG:(C00300);PubChem class - safety and toxic;Training Set;PubChem class - drug;Biocyc:(CREATINE)",121564014,132.0771484375,444.814932,"532_mapp_batch_00026_sirius_3451",3451,"CHEBI:16919","creatine","0.06","3","CHEBI:16919","creatine","2.93","3"
"CN(CC(=O)O)C(=N)N","CVSVTCORWBXHQV",312,1,1,1,"0.5123704060170353",-26.9044299176954,1,23.7016642506438,"C4H9N3O2","[M + H]+","InChI=1S/C4H9N3O2/c1-7(4(5)6)2-3(8)9/h2H2,1H3,(H3,5,6)(H,8,9)","creatine",-1.20000005,"586;12205340;20606309;16217247;16217529;59855491;91971585;129692229;131708646;131953197","HMDB:(64);SuperNatural:(SN00005702);ZINC bio:(ZINC03861770);additional;HSDB:(57-00-1);MeSH:(586);Plantcyc:(CREATINE TRIS-HYDROCHLORIDE);PubMed;NORMAN:(NS00009931);COCONUT:(CNP0156562);Natural Products:(UNPD175563);PubChem:(586 12205340 20606309 16217247 16217529 59855491 91971585 129692229 131708646 131953197);CHEBI:(66924 16919);PubChem class - bio and metabolites;KEGG:(C00300);PubChem class - safety and toxic;Training Set;PubChem class - drug;Biocyc:(CREATINE)",121564014,132.077117919922,436.360548,"1791_mapp_batch_00026_sirius_2294",2294,"CHEBI:16919","creatine","0.06","3","CHEBI:16919","creatine","2.93","3"
"CN(CC(=O)O)C(=N)N","CVSVTCORWBXHQV",477,1,1,1,"0.370877721996535",-31.7007897325282,1,18.6490609199849,"C4H9N3O2","[M + H]+","InChI=1S/C4H9N3O2/c1-7(4(5)6)2-3(8)9/h2H2,1H3,(H3,5,6)(H,8,9)","creatine",-1.20000005,"586;12205340;20606309;16217247;16217529;59855491;91971585;129692229;131708646;131953197","HMDB:(64);SuperNatural:(SN00005702);ZINC bio:(ZINC03861770);additional;HSDB:(57-00-1);MeSH:(586);Plantcyc:(CREATINE TRIS-HYDROCHLORIDE);PubMed;NORMAN:(NS00009931);COCONUT:(CNP0156562);Natural Products:(UNPD175563);PubChem:(586 12205340 20606309 16217247 16217529 59855491 91971585 129692229 131708646 131953197);CHEBI:(66924 16919);PubChem class - bio and metabolites;KEGG:(C00300);PubChem class - safety and toxic;Training Set;PubChem class - drug;Biocyc:(CREATINE)",121564014,132.07682800293,403.659888,"1397_mapp_batch_00026_sirius_2067",2067,"CHEBI:16919","creatine","0.06","3","CHEBI:16919","creatine","2.93","3"
"CN(CC(=O)O)C(=N)N","CVSVTCORWBXHQV",169,1,1,1,"0.7296734977955858",-14.6442978610301,1,14.1258119651755,"C4H9N3O2","[M + H]+","InChI=1S/C4H9N3O2/c1-7(4(5)6)2-3(8)9/h2H2,1H3,(H3,5,6)(H,8,9)","creatine",-1.20000005,"586;12205340;20606309;16217247;16217529;59855491;91971585;129692229;131708646;131953197","HMDB:(64);SuperNatural:(SN00005702);ZINC bio:(ZINC03861770);additional;HSDB:(57-00-1);MeSH:(586);Plantcyc:(CREATINE TRIS-HYDROCHLORIDE);PubMed;NORMAN:(NS00009931);COCONUT:(CNP0156562);Natural Products:(UNPD175563);PubChem:(586 12205340 20606309 16217247 16217529 59855491 91971585 129692229 131708646 131953197);CHEBI:(66924 16919);PubChem class - bio and metabolites;KEGG:(C00300);PubChem class - safety and toxic;Training Set;PubChem class - drug;Biocyc:(CREATINE)",121564014,132.076934814453,528.921786,"296_mapp_batch_00026_sirius_2360",2360,"CHEBI:16919","creatine","0.06","3","CHEBI:16919","creatine","2.93","3"
"CN(CC(=O)O)C(=N)N","CVSVTCORWBXHQV",176,1,1,1,"0.7200456972562663",-14.0228353520989,1,33.0077413994975,"C4H9N3O2","[M + H]+","InChI=1S/C4H9N3O2/c1-7(4(5)6)2-3(8)9/h2H2,1H3,(H3,5,6)(H,8,9)","creatine",-1.20000005,"586;12205340;20606309;16217247;16217529;59855491;91971585;129692229;131708646;131953197","HMDB:(64);SuperNatural:(SN00005702);ZINC bio:(ZINC03861770);additional;HSDB:(57-00-1);MeSH:(586);Plantcyc:(CREATINE TRIS-HYDROCHLORIDE);PubMed;NORMAN:(NS00009931);COCONUT:(CNP0156562);Natural Products:(UNPD175563);PubChem:(586 12205340 20606309 16217247 16217529 59855491 91971585 129692229 131708646 131953197);CHEBI:(66924 16919);PubChem class - bio and metabolites;KEGG:(C00300);PubChem class - safety and toxic;Training Set;PubChem class - drug;Biocyc:(CREATINE)",121564014,132.077041625977,468.414582,"1197_mapp_batch_00026_sirius_1159",1159,"CHEBI:16919","creatine","0.06","3","CHEBI:16919","creatine","2.93","3"
"CN(CC(=O)O)C(=O)CN","VYAMLSCELQQRAE",258,1,1,1,"0.5747019715235748",-56.8325410001301,1,26.5188575451979,"C5H10N2O3","[M + H]+","InChI=1S/C5H10N2O3/c1-7(3-5(9)10)4(8)2-6/h2-3,6H2,1H3,(H,9,10)","Gly-Sarcosin",-3.9000001,"93131;6995175;10396970;24971238;73755101;101649558;122197519","NORMAN:(NS00028782);PubChem:(93131 6995175 10396970 24971238 73755101 101649558 122197519);PubChem class - bio and metabolites;MeSH:(93131);PubMed;Biocyc:(CPD0-1914);KEGG Mine",8606976070,147.076446533203,77.981208,"652_mapp_batch_00026_sirius_1395",1395,"CHEBI:155838","glycylsarcosine zwitterion","0.07","3","CHEBI:155838","glycylsarcosine zwitterion","2.99","3"
"CN(CCC#N)N=O","HZDLDFBKYBGNHG",445,1,1,1,"0.39687197371084953",-120.689968508062,1,26.8639398764631,"C4H7N3O","[M + H]+","InChI=1S/C4H7N3O/c1-7(6-8)4-2-3-5/h2,4H2,1H3","3-Methylnitrosaminopropionitrile",-0.100000001,"62163;71750525","PubChem:(62163 71750525);CHEBI:(82359);ZINC bio:(ZINC05698930);MeSH:(62163);KEGG:(C19280);PubChem class - safety and toxic;PubMed",67117414,114.066501617432,518.751936,"366_mapp_batch_00026_sirius_1063",1063,"CHEBI:82359","3-(N-Nitrosomethylamino)propionitrile","0.06","2","CHEBI:82359","3-(N-Nitrosomethylamino)propionitrile","3.98","2"
"CN(CCC#N)N=O","HZDLDFBKYBGNHG",800,1,1,1,"0.22572267432659662",-145.260589614679,1,38.8854850646735,"C4H7N3O","[M + H]+","InChI=1S/C4H7N3O/c1-7(6-8)4-2-3-5/h2,4H2,1H3","3-Methylnitrosaminopropionitrile",-0.100000001,"62163;71750525","PubChem:(62163 71750525);CHEBI:(82359);ZINC bio:(ZINC05698930);MeSH:(62163);KEGG:(C19280);PubChem class - safety and toxic;PubMed",67117414,114.066543579102,631.01106,"1116_mapp_batch_00026_sirius_796",796,"CHEBI:82359","3-(N-Nitrosomethylamino)propionitrile","0.06","2","CHEBI:82359","3-(N-Nitrosomethylamino)propionitrile","3.98","2"
"CN(CCC#N)N=O","HZDLDFBKYBGNHG",824,1,1,1,"0.21496140935438812",-177.518552520118,1,11.6936987966833,"C4H7N3O","[M + H]+","InChI=1S/C4H7N3O/c1-7(6-8)4-2-3-5/h2,4H2,1H3","3-Methylnitrosaminopropionitrile",-0.100000001,"62163;71750525","PubChem:(62163 71750525);CHEBI:(82359);ZINC bio:(ZINC05698930);MeSH:(62163);KEGG:(C19280);PubChem class - safety and toxic;PubMed",67117414,114.066505432129,701.02224,"16_mapp_batch_00026_sirius_2982",2982,"CHEBI:82359","3-(N-Nitrosomethylamino)propionitrile","0.06","2","CHEBI:82359","3-(N-Nitrosomethylamino)propionitrile","3.98","2"
"CN(CCO)CCO","CRVGTESFCCXCTH",420,1,1,1,"0.4191007900506932",-33.5420240280693,1,47.7215157656264,"C5H13NO2","[M + H]+","InChI=1S/C5H13NO2/c1-6(2-4-7)3-5-8/h7-8H,2-5H2,1H3","DMEA-methyl-13C,d3",-1.10000002,"7767;6950481;60153253;58606981;57775462;71309645;71309716;71309887;117064643","NORMAN:(NS00004394);PubChem class - food;PubChem:(7767 6950481 60153253 58606981 57775462 71309645 71309716 71309887 117064643);ZINC bio:(ZINC00391210);HSDB:(105-59-9);MeSH:(7767);PubChem class - safety and toxic;PubMed;KEGG Mine",8791532102,120.102127075195,244.956816,"122_mapp_batch_00026_sirius_394",394,NA,NA,NA,NA,NA,NA,NA,NA
"CN(NS(=O)(=O)C)S(=O)(=O)C","KYRBDGFWRYSMFS",1237,2,1,1,"0.05242823623807029",-247.011157794431,0.978894472361809,10.5418116595524,"C3H10N2O4S2","[M + H]+","InChI=1S/C3H10N2O4S2/c1-5(11(3,8)9)4-10(2,6)7/h4H,1-3H3","1,2-Bis(sulfonyl)-1-methylhydrazine",-1.20000005,"130630","MeSH:(130630);PubChem:(130630);PubMed",70,203.015213012695,266.121414,"417_mapp_batch_00026_sirius_786",786,NA,NA,NA,NA,NA,NA,NA,NA
"CN1C(=O)CCC1=O","KYEACNNYFNZCST",269,1,1,1,"0.5574983560348118",-48.7384464276609,1,71.8330736887861,"C5H7NO2","[M + H]+","InChI=1S/C5H7NO2/c1-6-4(7)2-3-5(6)8/h2-3H2,1H3","N-Methylsuccinimide",-0.480824858,"70717;59712584;112758602;139025534","PubChem:(70717 59712584 112758602 139025534);ZINC bio:(ZINC01712881);PubChem class - bio and metabolites;MeSH:(70717);PubChem class - safety and toxic;PubMed;KEGG Mine",8673828934,114.055160522461,76.344564,"1184_mapp_batch_00026_sirius_1651",1651,NA,NA,NA,NA,NA,NA,NA,NA
"CN1C(=O)CCC1=O","KYEACNNYFNZCST",266,1,1,1,"0.5592703152650734",-48.6881993388607,1,71.9613573809208,"C5H7NO2","[M + H]+","InChI=1S/C5H7NO2/c1-6-4(7)2-3-5(6)8/h2-3H2,1H3","N-Methylsuccinimide",-0.480824858,"70717;59712584;112758602;139025534","PubChem:(70717 59712584 112758602 139025534);ZINC bio:(ZINC01712881);PubChem class - bio and metabolites;MeSH:(70717);PubChem class - safety and toxic;PubMed;KEGG Mine",8673828934,114.055160522461,76.344564,"665_mapp_batch_00026_sirius_554",554,NA,NA,NA,NA,NA,NA,NA,NA
"CN1C(CCC1=O)CC(=O)OC","RAPGWBWOZSWEHJ",866,1,1,1,"0.19722717944305365",-137.93470020369,1,109.703761431686,"C8H13NO3","[M + H]+","InChI=1S/C8H13NO3/c1-9-6(3-4-7(9)10)5-8(11)12-2/h6H,3-5H2,1-2H3","Methyl 1-methyl-5-oxopyrrolidine-2-acetate",-0.300000012,"14587548;14587549;92979962","PubChem:(14587548 14587549 92979962);NORMAN:(NS00054491)",262146,172.096801757812,133.71969,"701_mapp_batch_00026_sirius_2372",2372,NA,NA,NA,NA,NA,NA,NA,NA
"CN1C=C(C=CC1=O)C(=O)N","JLQSXXWTCJPCBC",473,1,1,1,"0.37370742237152554",-36.2698474942308,1,65.5273192776401,"C7H8N2O2","[M + H]+","InChI=1S/C7H8N2O2/c1-9-4-5(7(8)11)2-3-6(9)10/h2-4H,1H3,(H2,8,11)","Nudifloramide",-1,"69698;71751269;131708461","HMDB:(4193);ZINC bio:(ZINC00895928);additional;MeSH:(69698);PubMed;COCONUT:(CNP0249493);Natural Products:(UNPD171030);PubChem:(69698 71751269 131708461);CHEBI:(27410);PubChem class - bio and metabolites;KEGG:(C05842);Training Set",19456366,153.065948486328,70.357854,"1492_mapp_batch_00026_sirius_114",114,"CHEBI:27410","N-methyl-6-pyridone-3-carboxamide","0.07","3","CHEBI:27410","N-methyl-6-pyridone-3-carboxamide","2.99","3"
"CN1C=C(C=N1)C2=CC(=C(C=C2)NC3=NC=C4C=CN=C(C4=N3)C5=CN(N=C5)C)OC","WURIOZMXFUGBMX",901,1,1,1,"0.1838690875377889",-244.499618037198,0.842211055276382,5.47454884281264,"C22H20N8O","[M + Na]+","InChI=1S/C22H20N8O/c1-29-12-16(10-25-29)14-4-5-18(19(8-14)31-3)27-22-24-9-15-6-7-23-20(21(15)28-22)17-11-26-30(2)13-17/h4-13H,1-3H3,(H,24,27,28)","null",2.20000005,"73386768","PubChem:(73386768);PubMed;PubChem class - bio and metabolites",16777282,435.165374755859,166.08465,"1554_mapp_batch_00026_sirius_1892",1892,NA,NA,NA,NA,NA,NA,NA,NA
"CN1C=C(N=C1)CC(C(=O)O)N","BRMWTNUJHUMWMS",529,1,1,1,"0.3401070594274917",-7.56094668817725,1,90.3668726919722,"C7H11N3O2","[M + H]+","InChI=1S/C7H11N3O2/c1-10-3-5(9-4-10)2-6(8)7(11)12/h3-4,6H,2,8H2,1H3,(H,11,12)","bmse000449",-3.29999995,"92105;352019;7020397;6993113;6993114;25201623;59116139;71725604;71725602;71750374;71309270;131846072","HMDB:(1);SuperNatural:(SN00389302);ZINC bio:(ZINC01605692 ZINC02563973);additional;MeSH:(92105);PubMed;NORMAN:(NS00010105);COCONUT:(CNP0314068);Natural Products:(UNPD72777);PubChem:(92105 352019 7020397 6993113 6993114 25201623 59116139 71725604 71725602 71750374 71309270 131846072);YMDB Mine;CHEBI:(70958 133608 50599);PubChem class - bio and metabolites;Training Set;KEGG Mine",42970439790,170.091827392578,500.540544,"1209_mapp_batch_00026_sirius_583",583,"CHEBI:50599","N(tele)-methyl-L-histidine","0.06","3","CHEBI:70958","1-methylhistidine","2.89","3"
"CN1C=C(N=C1)CC(C(=O)O)N","BRMWTNUJHUMWMS",724,1,1,1,"0.25569471148545686",-17.2383634648324,1,59.4290971448021,"C7H11N3O2","[M + H]+","InChI=1S/C7H11N3O2/c1-10-3-5(9-4-10)2-6(8)7(11)12/h3-4,6H,2,8H2,1H3,(H,11,12)","bmse000449",-3.29999995,"92105;352019;7020397;6993113;6993114;25201623;59116139;71725604;71725602;71750374;71309270;131846072","HMDB:(1);SuperNatural:(SN00389302);ZINC bio:(ZINC01605692 ZINC02563973);additional;MeSH:(92105);PubMed;NORMAN:(NS00010105);COCONUT:(CNP0314068);Natural Products:(UNPD72777);PubChem:(92105 352019 7020397 6993113 6993114 25201623 59116139 71725604 71725602 71750374 71309270 131846072);YMDB Mine;CHEBI:(70958 133608 50599);PubChem class - bio and metabolites;Training Set;KEGG Mine",42970439790,170.092292785645,447.95409,"265_mapp_batch_00026_sirius_3459",3459,"CHEBI:50599","N(tele)-methyl-L-histidine","0.06","3","CHEBI:70958","1-methylhistidine","2.89","3"
"CN1C=NC=C1CC(=O)O","UJCGYTCAMOHYCG",767,1,1,1,"0.23672922744702685",-34.4382129107537,1,35.0652064176731,"C6H8N2O2","[M + H]+","InChI=1S/C6H8N2O2/c1-8-4-7-3-5(8)2-6(9)10/h3-4H,2H2,1H3,(H,9,10)","Pi-Methylimidazoleacetic acid",-0.5,"6451814;17994726","COCONUT:(CNP0052023);HMDB:(4988);PubChem:(6451814 17994726);SuperNatural:(SN00216482);CHEBI:(70966);ZINC bio:(ZINC12496497);PubChem class - bio and metabolites;MeSH:(6451814);Training Set;PubMed",19947630,141.065963745117,263.915052,"840_mapp_batch_00026_sirius_2889",2889,"CHEBI:70966","1-methyl-5-imidazoleacetic acid","0.07","3","CHEBI:70966","1-methyl-5-imidazoleacetic acid","3.06","3"
"CN1C=NC=C1CC(=O)O","UJCGYTCAMOHYCG",794,1,1,1,"0.2282710418686692",-36.7324144665053,1,28.634818367528,"C6H8N2O2","[M + H]+","InChI=1S/C6H8N2O2/c1-8-4-7-3-5(8)2-6(9)10/h3-4H,2H2,1H3,(H,9,10)","Pi-Methylimidazoleacetic acid",-0.5,"6451814;17994726","COCONUT:(CNP0052023);HMDB:(4988);PubChem:(6451814 17994726);SuperNatural:(SN00216482);CHEBI:(70966);ZINC bio:(ZINC12496497);PubChem class - bio and metabolites;MeSH:(6451814);Training Set;PubMed",19947630,141.065948486328,300.82995,"1018_mapp_batch_00026_sirius_3648",3648,"CHEBI:70966","1-methyl-5-imidazoleacetic acid","0.07","3","CHEBI:70966","1-methyl-5-imidazoleacetic acid","3.06","3"
"CN1C=NC=C1CC(=O)O","UJCGYTCAMOHYCG",763,1,1,1,"0.2379049403441177",-34.3966752323499,1,34.9756181660692,"C6H8N2O2","[M + H]+","InChI=1S/C6H8N2O2/c1-8-4-7-3-5(8)2-6(9)10/h3-4H,2H2,1H3,(H,9,10)","Pi-Methylimidazoleacetic acid",-0.5,"6451814;17994726","COCONUT:(CNP0052023);HMDB:(4988);PubChem:(6451814 17994726);SuperNatural:(SN00216482);CHEBI:(70966);ZINC bio:(ZINC12496497);PubChem class - bio and metabolites;MeSH:(6451814);Training Set;PubMed",19947630,141.065956115723,263.915052,"591_mapp_batch_00026_sirius_672",672,"CHEBI:70966","1-methyl-5-imidazoleacetic acid","0.07","3","CHEBI:70966","1-methyl-5-imidazoleacetic acid","3.06","3"
"CN1C=NC=C1CC(=O)O","UJCGYTCAMOHYCG",967,1,1,1,"0.15788955603084048",-58.1460848843041,1,46.6667803624957,"C6H8N2O2","[M + H]+","InChI=1S/C6H8N2O2/c1-8-4-7-3-5(8)2-6(9)10/h3-4H,2H2,1H3,(H,9,10)","Pi-Methylimidazoleacetic acid",-0.5,"6451814;17994726","COCONUT:(CNP0052023);HMDB:(4988);PubChem:(6451814 17994726);SuperNatural:(SN00216482);CHEBI:(70966);ZINC bio:(ZINC12496497);PubChem class - bio and metabolites;MeSH:(6451814);Training Set;PubMed",19947630,141.065979003906,239.076834,"1125_mapp_batch_00026_sirius_2817",2817,"CHEBI:70966","1-methyl-5-imidazoleacetic acid","0.07","3","CHEBI:70966","1-methyl-5-imidazoleacetic acid","3.06","3"
"CN1C=NC=C1CC(=O)O","UJCGYTCAMOHYCG",764,1,1,1,"0.23775321683334877",-41.1788563411896,1,28.8469156344029,"C6H8N2O2","[M + H]+","InChI=1S/C6H8N2O2/c1-8-4-7-3-5(8)2-6(9)10/h3-4H,2H2,1H3,(H,9,10)","Pi-Methylimidazoleacetic acid",-0.5,"6451814;17994726","COCONUT:(CNP0052023);HMDB:(4988);PubChem:(6451814 17994726);SuperNatural:(SN00216482);CHEBI:(70966);ZINC bio:(ZINC12496497);PubChem class - bio and metabolites;MeSH:(6451814);Training Set;PubMed",19947630,141.065979003906,275.249724,"377_mapp_batch_00026_sirius_3319",3319,"CHEBI:70966","1-methyl-5-imidazoleacetic acid","0.07","3","CHEBI:70966","1-methyl-5-imidazoleacetic acid","3.06","3"
"CN1C=NC=C1CC(=O)O","UJCGYTCAMOHYCG",784,1,1,1,"0.23135231596777672",-41.5670581234769,1,19.9520509400792,"C6H8N2O2","[M + H]+","InChI=1S/C6H8N2O2/c1-8-4-7-3-5(8)2-6(9)10/h3-4H,2H2,1H3,(H,9,10)","Pi-Methylimidazoleacetic acid",-0.5,"6451814;17994726","COCONUT:(CNP0052023);HMDB:(4988);PubChem:(6451814 17994726);SuperNatural:(SN00216482);CHEBI:(70966);ZINC bio:(ZINC12496497);PubChem class - bio and metabolites;MeSH:(6451814);Training Set;PubMed",19947630,141.065986633301,271.068006,"1707_mapp_batch_00026_sirius_894",894,"CHEBI:70966","1-methyl-5-imidazoleacetic acid","0.07","3","CHEBI:70966","1-methyl-5-imidazoleacetic acid","3.06","3"
"CN1C=NC=C1CC(=O)O","UJCGYTCAMOHYCG",771,1,1,1,"0.23592118199289366",-34.7436653118314,1,35.2009022767345,"C6H8N2O2","[M + H]+","InChI=1S/C6H8N2O2/c1-8-4-7-3-5(8)2-6(9)10/h3-4H,2H2,1H3,(H,9,10)","Pi-Methylimidazoleacetic acid",-0.5,"6451814;17994726","COCONUT:(CNP0052023);HMDB:(4988);PubChem:(6451814 17994726);SuperNatural:(SN00216482);CHEBI:(70966);ZINC bio:(ZINC12496497);PubChem class - bio and metabolites;MeSH:(6451814);Training Set;PubMed",19947630,141.065979003906,260.759076,"414_mapp_batch_00026_sirius_3377",3377,"CHEBI:70966","1-methyl-5-imidazoleacetic acid","0.07","3","CHEBI:70966","1-methyl-5-imidazoleacetic acid","3.06","3"
"CN1C=NC2=C1C(=O)N=C(N2C)N","KDXAUYFKVGLUHH",1168,1,1,1,"0.07300545716860718",-35.8795079585964,1,9.14893918448541,"C7H9N5O","[M + H]+","InChI=1S/C7H9N5O/c1-11-3-9-5-4(11)6(13)10-7(8)12(5)2/h3H,1-2H3,(H2,8,10,13)","6H-Purin-6-one, 2-amino-3,7-dihydro-3,7-dimethyl-",-0.899999976,"10261674","COCONUT:(CNP0108793);KNApSAcK:(32640);Natural Products:(UNPD205705 UNPD26552);PubChem:(10261674);SuperNatural:(SN00226797);YMDB Mine;ZINC bio:(ZINC14591882);PubMed",34362925138,180.088104248047,203.131248,"1811_mapp_batch_00026_sirius_4369",4369,NA,NA,NA,NA,NA,NA,NA,NA
