rank	formulaRank	#adducts	#predictedFPs	ConfidenceScore	CSI:FingerIDScore	ZodiacScore	SiriusScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags	ionMass	retentionTimeInSeconds	id
985	1	1	1	0.11287664608986839	-273.97806029147773	0.9999999999999999	29.005055621961606	C26H46N6O5	[M + H]+	YBFGVCWXKMLSMA	InChI=1S/C26H46N6O5/c1-8-12-29-24(37)31-17-11-14-32(20(34)16-26(5,6)7)21(17)23(36)30-18(22(27)35)10-9-13-28-19(33)15-25(2,3)4/h8,17-18,21H,1,9-16H2,2-7H3,(H2,27,35)(H,28,33)(H,30,36)(H2,29,31,37)	N-[1-amino-5-(3,3-dimethylbutanoylamino)-1-oxopentan-2-yl]-1-(3,3-dimethylbutanoyl)-3-(prop-2-enylcarbamoylamino)pyrrolidine-2-carboxamide	CC(C)(C)CC(=O)NCCCC(C(=O)N)NC(=O)C1C(CCN1C(=O)CC(C)(C)C)NC(=O)NCC=C	2.0	5017210;7128063	COCONUT:(CNP0149213);PubChem:(5017210 7128063);SuperNatural:(SN00007418);ZINC bio:(ZINC04201011)	3153922	523.3592529296875	288.58	2111_mapp_batch_00010_sirius_7863
986	1	1	1	0.11270004497970577	-712.6000471119784	0.9999999999999999	131.0335670911037	C25H31FN6O2	[M + H]+	RJSCINHYBGMIFT	InChI=1S/C25H31FN6O2/c1-3-23(33)32(22-13-9-8-12-21(22)26)25(20-10-6-5-7-11-20)14-16-29(17-15-25)18-19-31-24(34)30(4-2)27-28-31/h5-13H,3-4,14-19H2,1-2H3	Trefentanil	CCC(=O)N(C1=CC=CC=C1F)C2(CCN(CC2)CCN3C(=O)N(N=N3)CC)C4=CC=CC=C4	4.0999999	60728	COCONUT:(CNP0019529);MeSH:(60728);PubChem:(60728);PubMed	2097222	467.25775146484375	70.296	2595_mapp_batch_00010_sirius_467
987	1	1	1	0.11246900447392176	-44.7889834634545	0.9999999999999999	25.93613922699523	C27H54NO7P	[M + H]+	XHNHVLOJRORARF	InChI=1S/C27H54NO7P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-27(30)33-24-26(29)25-35-36(31,32)34-23-22-28/h9-10,26,29H,2-8,11-25,28H2,1H3,(H,31,32)	Lysophosphatidylethanolamine(22:1/0:0)	CCCCCCCCC=CCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)O	4.69999981	53480953;134778490;138296181	COCONUT:(CNP0291181);HMDB:(11521);PubChem:(53480953 134778490 138296181);PubChem class - bio and metabolites	18874378	536.3712463378906	303.117	1766_mapp_batch_00010_sirius_8890
988	1	1	2	0.11246456247568556	-40.36083605415781	0.7296482412060301	22.82939127582597	C27H44O4	[M + H]+	KWZPQPGUAYDHMD	InChI=1S/C27H44O4/c1-4-5-6-7-8-11-16-21-30-26(28)24-19-14-15-20-25(24)27(29)31-22-17-12-9-10-13-18-23(2)3/h14-15,19-20,23H,4-13,16-18,21-22H2,1-3H3	Isodecyl nonyl phthalate	CCCCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCC(C)C	8.9942503	56842587	PubChem:(56842587);NORMAN:(NS00039074)	262146	433.330810546875	443.044	3972_mapp_batch_00010_sirius_1895
989	1	1	1	0.11241905325072872	-150.75169012105735	0.9999999999999999	33.90486016595037	C19H22FN3O	[M + H]+	FOBUSVZERUNMSS	InChI=1S/C19H22FN3O/c1-15-7-8-16(20)13-18(15)21-19(24)14-22-9-11-23(12-10-22)17-5-3-2-4-6-17/h2-8,13H,9-12,14H2,1H3,(H,21,24)	N-(5-fluoro-2-methylphenyl)-2-(4-phenylpiperazino)acetamide	CC1=C(C=C(C=C1)F)NC(=O)CN2CCN(CC2)C3=CC=CC=C3	3.20000005	1448810;6986212	PubChem:(1448810 6986212);PubChem class - safety and toxic	67108866	328.181884765625	70.173	2395_mapp_batch_00010_sirius_1973
990	2	1	2	N/A	-679.644082582087	0.24723618090452265	1.1781982803678885	C47H69N3O5	[M + Na]+	RTHATVPUGFXHAI	InChI=1S/C47H68N3O5/c1-3-4-7-14-35-19-20-38(44(52)27-35)15-10-6-11-16-42(46(53)54)43(51)21-23-47(55)31-37(25-36-22-24-49-45(48)28-36)26-40(47)30-41-29-39(32-50-41)33(2)17-18-34-12-8-5-9-13-34/h5,8-9,12-13,19-20,22,24,28-29,32-33,35,37-38,40,42-44,51-52,55H,3-4,6-7,10-11,14-18,21,23,25-27,30-31H2,1-2H3,(H2,48,49)(H,53,54)/q-1	null	CCCCCC1CC(C(C=C1)CCCCCC(C(CCC2(CC(CC2CC3=CC(=C[N-]3)C(C)CCC4=CC=CC=C4)CC5=CC(=NC=C5)N)O)O)C(=O)O)O	0.0	""	COCONUT:(CNP0006514)	2097152	778.5159912109375	224.789	1908_mapp_batch_00010_sirius_4254
991	1	1	1	0.11169120628480916	-199.53711073107624	0.9999999999999999	70.58191840236539	C24H37N5O7	[M + H]+	LAXYCBVYWKTJEJ	InChI=1S/C24H37N5O7/c1-5-36-21(32)13-27-24(35)19(10-14(2)3)29-20(31)12-26-22(33)15(4)28-23(34)18(25)11-16-6-8-17(30)9-7-16/h6-9,14-15,18-19,30H,5,10-13,25H2,1-4H3,(H,26,33)(H,27,35)(H,28,34)(H,29,31)	ethyl 2-[[2-[[2-[2-[[2-amino-3-(4-hydroxyphenyl)propanoyl]amino]propanoylamino]acetyl]amino]-4-methylpentanoyl]amino]acetate	CCOC(=O)CNC(=O)C(CC(C)C)NC(=O)CNC(=O)C(C)NC(=O)C(CC1=CC=C(C=C1)O)N	0.273210824	2834386;4221022;16395937;40806627;40806629;40806631;40914686	COCONUT:(CNP0363811);PubChem:(2834386 4221022 16395937 40806627 40806629 40806631 40914686);SuperNatural:(SN00104212 SN00103741 SN00103740 SN00104211);ZINC bio:(ZINC55501652 ZINC55501654 ZINC61991179 ZINC61991180)	3153922	508.276611328125	83.151	3183_mapp_batch_00010_sirius_594
992	1	1	1	0.11145705119856739	-296.76201845430774	0.9989949748743717	21.622474978214022	C7H5ClFNO4S	[M + Na]+	DDGOQDDPEWYVRD	InChI=1S/C7H5ClFNO4S/c8-4-2-5(9)6(15(10,13)14)1-3(4)7(11)12/h1-2H,(H,11,12)(H2,10,13,14)	2-Chloro-4-fluoro-5-sulfamoylbenzoic acid	C1=C(C(=CC(=C1S(=O)(=O)N)F)Cl)C(=O)O	0.699999988	4241546	PubChem:(4241546);PubChem class - safety and toxic	67108866	275.9500732421875	506.495	4089_mapp_batch_00010_sirius_2540
993	1	1	1	0.11138775476831278	-323.8529049595114	0.9999999999999999	18.623514745259317	C23H35NO3	[M + H]+	RXZQACCASWKYSX	InChI=1S/C23H35NO3/c1-14(24-26)19-7-8-20-18-6-5-16-13-17(27-15(2)25)9-11-22(16,3)21(18)10-12-23(19,20)4/h7,16-18,20-21,26H,5-6,8-13H2,1-4H3	Ambcb5479240	CC(=NO)C1=CCC2C1(CCC3C2CCC4C3(CCC(C4)OC(=O)C)C)C	5.5999999	3106527;5755938;7659262;7659263;7659265;6285326;9691491;9705300;11874306;11874307;11875262;11897776;11897777;11911338;11911339;11911340;17384224;16395946;25423097;25423099;25767170;40471340;44657050;86735188;88823215;99565833;99565992;99565994;124775932;124833249;124899120;124899121;124900207;124907358;124907359;129453233;129453234;133550038	COCONUT:(CNP0291227);Training Set;PubChem:(3106527 5755938 7659262 7659263 7659265 6285326 9691491 9705300 11874306 11874307 11875262 11897776 11897777 11911338 11911339 11911340 17384224 16395946 25423097 25423099 25767170 40471340 44657050 86735188 88823215 99565833 99565992 99565994 124775932 124833249 124899120 124899121 124900207 124907358 124907359 129453233 129453234 133550038);SuperNatural:(SN00074887 SN00069515 SN00069517 SN00074886);ZINC bio:(ZINC04030700 ZINC04030702 ZINC05382192 ZINC05382194)	3170306	374.26904296875	316.86	5141_mapp_batch_00010_sirius_7333
994	1	1	1	0.11119296449184209	-149.94457511903482	0.9999999999999999	135.11952645867783	C17H24O4	[M + H]+	NMFHHVBUJTUWEJ	InChI=1S/C17H24O4/c1-10-5-4-6-17(9-20-12(3)18)8-15-13(7-14(10)17)11(2)16(19)21-15/h11,13,15H,4-9H2,1-3H3	null	CC1C2CC3=C(CCCC3(CC2OC1=O)COC(=O)C)C	2.98653698	""	COCONUT:(CNP0189888);KNApSAcK:(22675);Natural Products:(UNPD113949);SuperNatural:(SN00279227)	3178512	293.1745910644531	198.711	4056_mapp_batch_00010_sirius_3753
995	1	1	1	0.11069403389441589	-402.4332619524722	0.9989949748743717	44.19000840882482	C25H35NO6	[M + H]+	QTFNVBVRYJMVKS	InChI=1S/C25H35NO6/c1-7-26(18(2)15-19-9-11-21(28-3)12-10-19)13-8-14-32-25(27)20-16-22(29-4)24(31-6)23(17-20)30-5/h9-12,16-18H,7-8,13-15H2,1-6H3	3-[ethyl-[1-(4-methoxyphenyl)propan-2-yl]amino]propyl 3,4,5-trimethoxybenzoate	CCN(CCCOC(=O)C1=CC(=C(C(=C1)OC)OC)OC)C(C)CC2=CC=C(C=C2)OC	4.80000019	437776	PubChem:(437776);PubChem class - safety and toxic	67108866	446.2535095214844	230.785	4390_mapp_batch_00010_sirius_7203
996	1	1	1	0.11067031933075634	-209.2382386825614	0.9999999999999999	45.9676229135014	C22H46O5	[M + H]+	OARYCGKAYBBHAM	InChI=1S/C22H46O5/c1-2-3-4-5-6-7-8-9-10-11-12-13-15-24-17-19-26-21-22-27-20-18-25-16-14-23/h23H,2-22H2,1H3	Tetradecyltetraglycol	CCCCCCCCCCCCCCOCCOCCOCCOCCO	5.21011734	4649131	PubChem:(4649131);PubChem class - safety and toxic	67108866	391.3411102294922	359.589	469_mapp_batch_00010_sirius_848
997	1	1	3	N/A	-771.9887888011409	0.735678391959799	14.014040088039646	C23H37N7O6	[M + H]+	NIBZGHPXKYHPHI	InChI=1S/C23H37N7O6/c1-12(2)8-17(29-19(31)13(3)24)22(34)30-7-5-6-18(30)21(33)28-16(9-15-10-25-11-26-15)20(32)27-14(4)23(35)36/h10-14,16-18H,5-9,24H2,1-4H3,(H,25,26)(H,27,32)(H,28,33)(H,29,31)(H,35,36)	null	CC(C)CC(C(=O)N1CCCC1C(=O)NC(CC2=CN=CN2)C(=O)NC(C)C(=O)O)NC(=O)C(C)N	-0.518514633	9892453;134824628	COCONUT:(CNP0223390);Natural Products:(UNPD186799);PubChem:(9892453 134824628);PubMed	2129986	508.28822326660156	396.772	3361_mapp_batch_00010_sirius_199
998	1	1	2	0.1104060178202648	-307.49542782923726	0.6472361809045226	32.96342258105738	C21H44N2O6	[M + K]+	SXMIVKFBYRPWAI	InChI=1S/C21H44N2O6/c1-2-3-4-5-6-7-8-9-10-11-13-22-14-12-15-23-21(29)20(28)19(27)18(26)17(25)16-24/h17-20,22,24-28H,2-16H2,1H3,(H,23,29)	N-(3-(Dodecylamino)propyl)-D-gluconamide	CCCCCCCCCCCCNCCCNC(=O)C(C(C(C(CO)O)O)O)O	1.89999998	13187445;13187447	PubChem:(13187445 13187447);NORMAN:(NS00039148)	262146	459.2810363769531	81.376	4020_mapp_batch_00010_sirius_5977
999	1	1	1	0.11032924055531398	-62.47810793822313	0.9999999999999999	72.4276965917332	C15H24O4	[M + H]+	XSPAHZKHBNZAAH	InChI=1S/C15H24O4/c1-9(13(17)18)10-7-12-14(2,8-11(10)16)5-4-6-15(12,3)19/h10-12,16,19H,1,4-8H2,2-3H3,(H,17,18)	null	CC12CCCC(C1CC(C(C2)O)C(=C)C(=O)O)(C)O	1.79999995	90657290;90657291	PubChem:(90657290 90657291);PubMed;Biocyc:(CPD-16761)	2114	269.1745910644531	197.089	671_mapp_batch_00010_sirius_6811
1000	1	1	3	N/A	-288.5792482690262	0.8145728643216082	17.329213949080447	C8H14BNO5S	[M + H]+	QZYOTSAVZBJVCP	InChI=1S/C8H13BNO5S/c11-9(12,13)7-10-16(14,15)6-8-4-2-1-3-5-8/h1-5,10-13H,6-7H2/q-1	null	[B-](CNS(=O)(=O)CC1=CC=CC=C1)(O)(O)O	0.755259633	46931228	PubChem:(46931228);PubChem class - bio and metabolites	16777218	247.07884216308594	22.211	4109_mapp_batch_00010_sirius_93
1001	1	1	1	0.10991148127890517	-63.464794439539524	0.9999999999999999	52.912217495887184	C17H32N4O5	[M + H]+	ZXQDNVLDHQDTRU	InChI=1S/C17H32N4O5/c1-7-9(4)13(21-14(22)10(5)18)16(24)19-11(6)15(23)20-12(8(2)3)17(25)26/h8-13H,7,18H2,1-6H3,(H,19,24)(H,20,23)(H,21,22)(H,25,26)	2-[2-[[2-(2-aminopropanoylamino)-3-methylpentanoyl]amino]propanoylamino]-3-methylbutanoic acid	CCC(C)C(C(=O)NC(C)C(=O)NC(C(C)C)C(=O)O)NC(=O)C(C)N	0.0971129984	18236173;71720907;78225930	PubChem:(18236173 71720907 78225930);PubMed;PubChem class - bio and metabolites	16777282	373.2452392578125	83.585	1508_mapp_batch_00010_sirius_732
1002	1	1	1	0.10983887421148508	-197.6614860408414	0.5507537688442211	45.54165060136644	C28H58O6	[M + H3N + H]+	DTDKHKVFLIYGKY	InChI=1S/C28H58O6/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-19-30-21-23-32-25-27-34-28-26-33-24-22-31-20-18-29/h29H,2-28H2,1H3	2-[2-[2-[2-(2-octadecoxyethoxy)ethoxy]ethoxy]ethoxy]ethanol	CCCCCCCCCCCCCCCCCCOCCOCCOCCOCCOCCO	6.90630388	4616903	PubChem:(4616903);PubChem class - safety and toxic	67108866	508.45716857910156	430.818	1552_mapp_batch_00010_sirius_1718
1003	1	1	1	0.10917383631121154	-130.55559876390947	0.9999999999999999	17.826733039746287	C15H18O10	[M + Na]+	IIIJRZWVGCNOCB	InChI=1S/C15H18O10/c16-7-3-1-2-6(4-5-8(17)18)12(7)24-15-11(21)9(19)10(20)13(25-15)14(22)23/h1-3,9-11,13,15-16,19-21H,4-5H2,(H,17,18)(H,22,23)	null	C1=CC(=C(C(=C1)O)OC2C(C(C(C(O2)C(=O)O)O)O)O)CCC(=O)O	-0.600000024	131837845	HMDB:(134097);PubChem:(131837845);PubChem class - bio and metabolites	16777226	381.07794189453125	16.45	3762_mapp_batch_00010_sirius_7
1004	1	1	2	0.10901185088920769	-276.32071901461313	0.9246231155778896	14.03772220833747	C24H41N7O11	[M + H]+	OHIZVXAYPZKILQ	InChI=1S/C24H41N7O11/c1-14(33)25-17(7-4-10-29(40)15(2)34)21(36)28-20(13-32)24(39)31(42)12-6-9-19-23(38)26-18(22(37)27-19)8-5-11-30(41)16(3)35/h17-20,32,40-42H,4-13H2,1-3H3,(H,25,33)(H,26,38)(H,27,37)(H,28,36)	null	CC(=O)NC(CCCN(C(=O)C)O)C(=O)NC(CO)C(=O)N(CCCC1C(=O)NC(C(=O)N1)CCCN(C(=O)C)O)O	-4.0	102171016	COCONUT:(CNP0303129);Natural Products:(UNPD59530);PubChem:(102171016);SuperNatural:(SN00236289);MeSH:(102171016);PubMed	3178566	604.2921752929688	271.671	4901_mapp_batch_00010_sirius_7278
1005	1	1	2	0.10889924530878459	-440.548208350044	0.6964824120603015	23.029853631457847	C29H36N6O2	[M + H]+	OEHQNUNEMMXGRU	InChI=1S/C29H36N6O2/c1-21(2)20-35-27-25(28(36)32(3)29(35)37)30-24(31-27)14-15-33-16-18-34(19-17-33)26(22-10-6-4-7-11-22)23-12-8-5-9-13-23/h4-13,21,26H,14-20H2,1-3H3,(H,30,31)	Laprafilina	CC(C)CN1C2=C(C(=O)N(C1=O)C)NC(=N2)CCN3CCN(CC3)C(C4=CC=CC=C4)C5=CC=CC=C5	4.30000019	65821	COCONUT:(CNP0074451);MeSH:(65821);PubChem class - safety and toxic;PubChem:(65821);PubMed	69206086	501.29595947265625	230.308	4019_mapp_batch_00010_sirius_3374
1006	1	1	1	0.10858643387268933	-319.8824141011598	0.9999999999999999	16.57872399677704	C13H29NO3S2	[M + H]+	AUEJBFDAJLTUHB	InChI=1S/C13H29NO3S2/c1-2-3-4-5-6-7-8-9-10-11-14-12-13-18-19(15,16)17/h14H,2-13H2,1H3,(H,15,16,17)	1-(2-sulfosulfanylethylamino)undecane	CCCCCCCCCCCNCCSS(=O)(=O)O	1.89999998	70238	PubChem:(70238);PubChem class - safety and toxic	67108866	312.1648864746094	25.348	902_mapp_batch_00010_sirius_626
1007	1	1	1	0.10858377124950788	-6.52276601004181	0.9999999999999999	60.984205779953186	C55H96O6	[M + H]+	YZEITGDSYFHHEK	InChI=1S/C55H96O6/c1-4-7-10-13-16-19-22-24-26-27-29-31-34-36-39-42-45-48-54(57)60-51-52(61-55(58)49-46-43-40-37-32-21-18-15-12-9-6-3)50-59-53(56)47-44-41-38-35-33-30-28-25-23-20-17-14-11-8-5-2/h15,17-18,20,24-26,28,33,35,52H,4-14,16,19,21-23,27,29-32,34,36-51H2,1-3H3	null	CCCCCCCCC=CCCCCCCCCCC(=O)OCC(COC(=O)CCCCC=CCC=CCC=CCCCCC)OC(=O)CCCCCCCC=CCCCC	19.8999996	131761186	HMDB:(50438);PubChem:(131761186);PubChem class - bio and metabolites	16777226	853.7259216308594	506.086	4200_mapp_batch_00010_sirius_116
1008	1	1	2	0.10851717799524219	-264.7402435935115	0.9532663316582916	14.680108034783562	C33H60N12O11	[M + H]+	AFEZIMIWPKNKEU	InChI=1S/C33H60N12O11/c1-16(15-46)40-31(55)25(18(3)47)44-30(54)23(11-12-24(35)50)42-28(52)21(9-6-7-13-38-20(5)49)43-32(56)26(19(4)48)45-29(53)22(41-27(51)17(2)34)10-8-14-39-33(36)37/h15-19,21-23,25-26,47-48H,6-14,34H2,1-5H3,(H2,35,50)(H,38,49)(H,40,55)(H,41,51)(H,42,52)(H,43,56)(H,44,54)(H,45,53)(H4,36,37,39)	null	CC(C=O)NC(=O)C(C(C)O)NC(=O)C(CCC(=O)N)NC(=O)C(CCCCNC(=O)C)NC(=O)C(C(C)O)NC(=O)C(CCCN=C(N)N)NC(=O)C(C)N	-5.9000001	129318962	PubChem:(129318962);PubChem class - bio and metabolites	16777218	801.4537353515625	125.936	362_mapp_batch_00010_sirius_1404
1009	1	1	1	0.10835087446704561	-283.19564694992636	0.9999999999999999	42.35870773769183	C22H33N5O	[M + Na]+	HTQGPPZZQVUZLX	InChI=1S/C22H33N5O/c1-14(2)18-12-17(20-15(3)25-26(4)21(20)24-18)22(28)23-13-16-8-7-11-27-10-6-5-9-19(16)27/h12,14,16,19H,5-11,13H2,1-4H3,(H,23,28)	null	CC1=NN(C2=C1C(=CC(=N2)C(C)C)C(=O)NCC3CCCN4C3CCCC4)C	3.4000001	71754288	COCONUT:(CNP0037200 CNP0400465);PubChem:(71754288);SuperNatural:(SN00114092);ZINC bio:(ZINC79193042)	3153922	406.256103515625	68.564	2475_mapp_batch_00010_sirius_1983
1010	1	1	1	0.1081861235508739	-46.845618233699156	0.9999999999999999	35.43648741446581	C23H48NO6P	[M + Na]+	CDONWGCJDDHTLP	InChI=1S/C23H48NO6P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-19-28-21-23(25)22-30-31(26,27)29-20-18-24/h9-10,23,25H,2-8,11-22,24H2,1H3,(H,26,27)	1-(9Z-octadecenyl)-sn-glycero-3-phosphoethanolamine	CCCCCCCCC=CCCCCCCCCOCC(COP(=O)(O)OCCN)O	2.9000001	42607468	PubChem:(42607468);CHEBI:(137157)	34	488.3111572265625	334.777	2853_mapp_batch_00010_sirius_2030
1011	1	1	1	0.10811444328844091	-210.72915319374275	0.9999999999999999	61.48188406246082	C17H21FN2O	[M + H]+	KNPFQVHPYVIOCE	InChI=1S/C17H21FN2O/c1-2-12-11-20-7-6-13(12)9-16(20)10-19-17(21)14-4-3-5-15(18)8-14/h2-5,8,12-13,16H,1,6-7,9-11H2,(H,19,21)	N-[[(2R,4S,5R)-5-ethenyl-1-azabicyclo[2.2.2]octan-2-yl]methyl]-3-fluorobenzamide	C=CC1CN2CCC1CC2CNC(=O)C3=CC(=CC=C3)F	2.79999995	11943056;11943057;133548260	COCONUT:(CNP0009884 CNP0047097);PubChem:(11943056 11943057 133548260);SuperNatural:(SN00015817);ZINC bio:(ZINC08300009)	3153922	289.1710205078125	53.99	1651_mapp_batch_00010_sirius_1064
1012	1	1	2	0.10806905142299776	-141.77274714442157	0.9869346733668343	71.10752358140311	C24H46O7	[M + H]+	WERKSKAQRVDLDW	InChI=1S/C24H46O7/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-22(28)31-19-21(27)24(30)23(29)20(26)18-25/h9-10,20-21,23-27,29-30H,2-8,11-19H2,1H3	sorbitololeic acid	CCCCCCCCC=CCCCCCCCC(=O)OCC(C(C(C(CO)O)O)O)O	4.4000001	74006;6436309;11525148;12767853;45268273;44188084;54426822;72994529	NORMAN:(NS00020145);PubChem:(74006 6436309 11525148 12767853 45268273 44188084 54426822 72994529);PubMed	262210	447.3306121826172	244.102	4990_mapp_batch_00010_sirius_4640
1013	1	1	1	0.10708768056960967	-59.66542517943914	0.9999999999999999	100.98139978010957	C14H24O	[M + H]+	SYLQLBRNBHRVCR	InChI=1S/C14H24O/c1-10-7-6-8-14(4,5)13(10)9-11(2)12(3)15/h7,11,13H,6,8-9H2,1-5H3	3-Methyl-4-(2,6,6-trimethyl-2-cyclohexen-1-yl)butan-2-one	CC1=CCCC(C1CC(C)C(=O)C)(C)C	3.4000001	3017532	NORMAN:(NS00053225);PubChem:(3017532);YMDB Mine	34360000514	209.1900177001953	222.927	4208_mapp_batch_00010_sirius_5996
1014	1	1	1	0.106945596354681	-67.70818421530164	0.9999999999999999	47.57345313145228	C22H46O4	[M + H3N + H]+	FSVRFCBLVIJHQY	InChI=1S/C22H46O4/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-17-24-19-21-26-22-20-25-18-16-23/h23H,2-22H2,1H3	2-[2-(2-hexadecoxyethoxy)ethoxy]ethanol	CCCCCCCCCCCCCCCCOCCOCCOCCO	6.20920658	4639427	NORMAN:(NS00014532);PubChem class - food;PubChem:(4639427)	134479874	392.3735809326172	403.17	4875_mapp_batch_00010_sirius_3868
1015	1	1	1	0.10687731973247178	-403.0189832671571	0.9999999999999999	78.38624112784007	C18H25N3O7	[M + H]+	OHTTXAMLTMIYIC	InChI=1S/C18H25N3O7/c1-11(2)8-14(18(24)27-5)19-16(22)10-28-17(23)13-9-12(21(25)26)6-7-15(13)20(3)4/h6-7,9,11,14H,8,10H2,1-5H3,(H,19,22)	[2-[[(2S)-1-methoxy-4-methyl-1-oxopentan-2-yl]amino]-2-oxoethyl] 2-(dimethylamino)-5-nitrobenzoate	CC(C)CC(C(=O)OC)NC(=O)COC(=O)C1=C(C=CC(=C1)[N+](=O)[O-])N(C)C	2.70000005	8225329;8225330	PubChem:(8225329 8225330);COCONUT:(CNP0318999)	2097154	396.17730712890625	59.601	2317_mapp_batch_00010_sirius_1186
1016	1	1	1	0.10664600589018738	-504.3240290331782	0.9999999999999999	54.621231787100996	C25H45N3O3	[M + Na]+	RAZWNFJQEZAVOT	InChI=1S/C25H45N3O3/c1-7-8-9-10-11-12-13-14-15-16-17-27-21(30)25(26-22(27)31)18-23(3,4)28(20(2)29)24(5,6)19-25/h7-19H2,1-6H3,(H,26,31)	8-acetyl-2-dodecyl-7,7,9,9-tetramethyl-2,4,8-triazaspiro[4.5]decane-1,3-dione	CCCCCCCCCCCCN1C(=O)C2(CC(N(C(C2)(C)C)C(=O)C)(C)C)NC1=O	5.80000019	93474	NORMAN:(NS00038211);PubChem:(93474);additional	786434	458.3343200683594	66.398	2341_mapp_batch_00010_sirius_411
1017	1	1	1	0.10625443858318107	-254.14336871342846	0.9999999999999999	26.29219300835744	C44H80O8	[M + Na]+	DFNVTZDOSOTFDY	InChI=1S/C44H80O8/c1-3-4-5-19-23-36(45)24-21-26-38(46)42-31-32-43(52-42)40(48)29-28-39(47)41-30-27-37(51-41)25-20-17-15-13-11-9-7-6-8-10-12-14-16-18-22-35-33-34(2)50-44(35)49/h33-34,36-43,45-48H,3-32H2,1-2H3	null	CCCCCCC(CCCC(C1CCC(O1)C(CCC(C2CCC(O2)CCCCCCCCCCCCCCCCC3=CC(OC3=O)C)O)O)O)O	11.9355698	""	COCONUT:(CNP0422482);SuperNatural:(SN00168593)	3145728	759.5712280273438	152.625	3371_mapp_batch_00010_sirius_204
1018	1	1	1	0.10624042863289095	-196.3627720847743	0.9999999999999999	122.97155559927606	C13H23NO2	[M + H]+	ICQDSEWZOQKQSL	InChI=1S/C13H23NO2/c1-3-12(15)8-10-6-5-7-11(14-10)9-13(16)4-2/h10-11,14H,3-9H2,1-2H3	1-[6-(2-oxobutyl)piperidin-2-yl]butan-2-one	CCC(=O)CC1CCCC(N1)CC(=O)CC	1.0	420416;92163414;92163415;92163416	COCONUT:(CNP0197978);Natural Products:(UNPD134632);PubChem:(420416 92163414 92163415 92163416);SuperNatural:(SN00375825)	3178498	226.18004608154297	159.801	1271_mapp_batch_00010_sirius_690
1019	1	1	1	0.10600412421996391	-2.8550700808953873	0.9999999999999999	5096.719586896159	C41H78NO8P	[M + H]+	MWRBNPKJOOWZPW	InChI=1S/C41H78NO8P/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-31-33-40(43)47-37-39(38-49-51(45,46)48-36-35-42)50-41(44)34-32-30-28-26-24-22-20-18-16-14-12-10-8-6-4-2/h17-20,39H,3-16,21-38,42H2,1-2H3,(H,45,46)	Epitope ID:136781	CCCCCCCCC=CCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CCCCCCCC=CCCCCCCCC	10.6000004	108229;3914645;5909904;5956061;6437392;9546744;9546757;9831899;14238554;44891344;44251425;54095275;57884347;101048348;102252063;136212561;138113035;137699661	HMDB:(9059);SuperNatural:(SN00218872 SN00114651);additional;MeSH:(6437392 9546744 9546757 54095275);Plantcyc:(CPD-8291);PubMed;Lipid:(PE(18:1_18:1));COCONUT:(CNP0160497);PubChem:(108229 3914645 5909904 5956061 6437392 9546744 9546757 9831899 14238554 44891344 44251425 54095275 57884347 101048348 102252063 136212561 138113035 137699661);CHEBI:(74986 60285 84844 84839);PubChem class - bio and metabolites;YMDB:(1208);Training Set;Biocyc:(CPD-8291)	4315629678	744.552978515625	505.88100000000003	101_mapp_batch_00010_sirius_770
1020	1	1	1	0.10550868614718338	-384.04477380147534	0.9999999999999999	124.47493826619214	C17H24N4O6	[M + H]+	FEOSWOBWDUGTBW	InChI=1S/C17H24N4O6/c1-5-18-15(22)10-20(6-2)16(23)11-27-17(24)13-9-12(21(25)26)7-8-14(13)19(3)4/h7-9H,5-6,10-11H2,1-4H3,(H,18,22)	[2-[ethyl-[2-(ethylamino)-2-oxoethyl]amino]-2-oxoethyl] 2-(dimethylamino)-5-nitrobenzoate	CCNC(=O)CN(CC)C(=O)COC(=O)C1=C(C=CC(=C1)[N+](=O)[O-])N(C)C	1.29999995	8225316	PubChem:(8225316);COCONUT:(CNP0355351)	2097154	381.17713928222656	53.124	1295_mapp_batch_00010_sirius_693
1021	1	1	1	0.10550525940160886	-234.99838807429168	0.9964824120603014	19.716694726967834	C27H51NO4	[M + K]+	PVOQPLSKYNZHOT	InChI=1S/C27H51NO4/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-27(31)32-25(23-26(29)30)24-28(2,3)4/h12-13,25H,5-11,14-24H2,1-4H3/p+1	(11Z)-icoseneoylcarnitine	CCCCCCCCC=CCCCCCCCCCC(=O)OC(CC(=O)O)C[N+](C)(C)C	8.30000019	71464507;71464508;138240086	PubChem:(71464507 71464508 138240086);CHEBI:(73118)	34	492.3442687988281	340.559	834_mapp_batch_00010_sirius_3238
