id	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications
3671_mapp_batch_00010_sirius_276	C16H32N4O5	[M + H]+	C16H32N4O5	Amino acids and Peptides	0.9996073842048645	Small peptides	0.9999247789382935	Tripeptides	0.9688090085983276	Oligopeptides	0.9432259202003479	Peptides	0.9998254179954529	Amino acids, peptides, and analogues	1.0	Carboxylic acids and derivatives	1.0	Organic acids and derivatives	1.0	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Branched fatty acids; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Amino fatty acids; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; N-acyl-alpha amino acids; Amines; Primary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Isoleucine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities
4039_mapp_batch_00010_sirius_74	C21H40O4	[M + H]+	C21H40O4	Fatty acids	0.9804190993309021	Glycerolipids	0.9507986307144165	Monoacylglycerols	0.9454249143600464	1-monoacylglycerols	0.6785591840744019	Monoacylglycerols	0.984844982624054	Monoradylglycerols	0.9819800853729248	Glycerolipids	0.9310086965560913	Lipids and lipid-like molecules	0.9994882345199585	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Carboxylic acid derivatives; Monoacylglycerols; Monocarboxylic acids and derivatives; Carboxylic acid esters; 1-monoacylglycerols; Secondary alcohols; Carbonyl compounds; Polyols; 1,2-diols; Monoradylglycerols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
4846_mapp_batch_00010_sirius_7270	C23H43NO3	[M + K]+	C23H43NO3	Alkaloids	0.13546624779701233	Lysine alkaloids	0.219206765294075	Piperidine alkaloids	0.2353038787841797	Amino acids and derivatives	0.6506193280220032	Amino acids and derivatives	0.6506193280220032	Amino acids, peptides, and analogues	0.66599440574646	Carboxylic acids and derivatives	0.999715268611908	Organic acids and derivatives	0.9999752044677734	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Carbonyl compounds; Amines; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
4406_mapp_batch_00010_sirius_7205	C18H39NO2	[M + H]+	C18H39NO2	Fatty acids	0.9996082186698914	Sphingolipids	0.9667837023735046	Sphingoid bases	0.9743794202804565	1,2-aminoalcohols	0.8815078735351562	Alkanolamines	0.9375371336936951	Amines	0.9530569314956665	Organonitrogen compounds	0.9999182224273682	Organic nitrogen compounds	0.9999786615371704	Organic compounds; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Monoalkylamines; Secondary alcohols; 1,2-aminoalcohols; Amines; Primary amines; Alkanolamines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
4813_mapp_batch_00010_sirius_3859	C22H31ClO5	[M + K]+	C22H31ClO5	Polyketides	0.975593090057373	Meroterpenoids	0.19889357686042786	Tetraketide meroterpenoids	0.2150006890296936	P-chlorophenols	0.5217584371566772	Chlorophenols	0.09054135531187057	Halophenols	0.06639325618743896	Phenols	0.011906621046364307	Benzenoids	0.19380821287631989	Organic compounds; Ketones; Aldehydes; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Organochlorides; Carbonyl compounds; P-chlorophenols; Cyclic ketones; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
3838_mapp_batch_00010_sirius_8337	C39H40N2O10S2	[M + H]+	C39H40N2O10S2	Shikimates and Phenylpropanoids	0.790418267250061	Flavonoids	0.9331057071685791	Chalcones	0.526883602142334	Benzenesulfonamides	0.6688593029975891			Benzenesulfonamides	0.6688593029975891	Benzene and substituted derivatives	0.9874603748321533	Benzenoids	0.9998675584793091	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Benzenesulfonamides; Benzenesulfonic acids and derivatives; Ketones; Benzopyrans; Alkyl aryl ethers; Phenols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organosulfonic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Dioxanes; Carboxylic acid derivatives; Sulfonyls; Organosulfonic acids; Acetals; Carbonyl compounds; Arylsulfonic acids and derivatives; Benzene and substituted derivatives; Benzenoids; Azolidines; Arylsufonic acids; 1-sulfo,2-unsubstituted aromatic compounds; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Benzenesulfonyl compounds; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
3901_mapp_batch_00010_sirius_1877	C33H57N5O6	[M + H]+	C33H57N5O6	Amino acids and Peptides	0.9421347975730896	Oligopeptides	0.71383136510849	Lipopeptides	0.4956071972846985	Oligopeptides	0.8125470876693726	Peptides	0.9086105823516846	Amino acids, peptides, and analogues	0.9949259757995605	Carboxylic acids and derivatives	0.9963441491127014	Organic acids and derivatives	0.9956925511360168	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Primary amines; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities
4207_mapp_batch_00010_sirius_117	C21H33N3O4	[M + H]+	C21H33N3O4	Amino acids and Peptides	0.9999707937240601	Small peptides	0.9999234676361084	Tripeptides	0.9420137405395508	Oligopeptides	0.9472965002059937	Peptides	0.9999661445617676	Amino acids, peptides, and analogues	1.0	Carboxylic acids and derivatives	1.0	Organic acids and derivatives	1.0	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Phenethylamines; Amphetamines and derivatives; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Alpha amino acid amides; N-acyl-alpha amino acids; Benzenoids; Amines; Primary amines; Phenylpropanoic acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Phenylalanine and derivatives; Leucine and derivatives; Isoleucine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities
4445_mapp_batch_00010_sirius_7659	C14H20N2O4	[M + H]+	C14H20N2O4	Amino acids and Peptides	0.9998763799667358	Small peptides	0.9999861717224121	Dipeptides	0.9986479878425598	Dipeptides	0.9995488524436951	Peptides	0.999758780002594	Amino acids, peptides, and analogues	1.0	Carboxylic acids and derivatives	1.0	Organic acids and derivatives	1.0	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Phenols; Phenethylamines; Amphetamines and derivatives; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Alpha amino acid amides; N-acyl-alpha amino acids; Benzenoids; Amines; Primary amines; Phenylpropanoic acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Valine and derivatives; Tyrosine and derivatives; Phenylalanine and derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Dipeptides; Chemical entities
4040_mapp_batch_00010_sirius_75	C22H42O4	[M + H]+	C22H42O4	Fatty acids	0.9988715052604675	Fatty esters	0.999430239200592	Wax monoesters	0.7053138613700867	Fatty acid esters	0.9974896907806396			Fatty acid esters	0.9974896907806396	Fatty Acyls	0.9994990825653076	Lipids and lipid-like molecules	0.9980480670928955	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
4479_mapp_batch_00010_sirius_7216	C21H41NO	[M + H]+	C21H41NO	Fatty acids	0.8233618140220642	Fatty amides	0.9219722747802734	Primary amides	0.4064669609069824	Fatty Acyls	0.5079756379127502					Fatty Acyls	0.5079756379127502	Lipids and lipid-like molecules	0.67728191614151	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Primary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
3599_mapp_batch_00010_sirius_260	C30H43NO6	[M + H]+	C30H43NO6	Terpenoids	0.9039357900619507	Diterpenoids	0.8916109800338745	Podocarpane diterpenoids	0.04694522172212601	Amino acids and derivatives	0.7834096550941467	Amino acids and derivatives	0.7834096550941467	Amino acids, peptides, and analogues	0.7809745073318481	Carboxylic acids and derivatives	0.9750565886497498	Organic acids and derivatives	0.9838607311248779	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Lactones; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Dicarboxylic acids and derivatives; Amino acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Cyclic alcohols and derivatives; Carbonyl compounds; Trialkylamines; Amines; Tertiary amines; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
4171_mapp_batch_00010_sirius_3389	C16H30O2	[M + H]+	C16H30O2	Fatty acids	0.9882431626319885	Fatty Acids and Conjugates	0.9359090328216553	Unsaturated fatty acids	0.9761953949928284	Long-chain fatty acids	0.8780763149261475	Long-chain fatty acids	0.8780763149261475	Fatty acids and conjugates	0.9812482595443726	Fatty Acyls	0.9880288243293762	Lipids and lipid-like molecules	0.9780364632606506	Organic compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Straight chain fatty acids; Unsaturated fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
3768_mapp_batch_00010_sirius_10	C26H52NO7P	[M + H]+	C26H52NO7P	Fatty acids	0.9991376399993896	Glycerophospholipids	0.9995390176773071	Glycerophosphocholines	0.9976596832275391	1-acyl-sn-glycero-3-phosphocholines	0.6061152219772339	Lysophosphatidylcholines	0.6722147464752197	Glycerophosphocholines	0.9958329796791077	Glycerophospholipids	0.9943179488182068	Lipids and lipid-like molecules	0.9993082284927368	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Organic phosphoric acids and derivatives; Phosphate esters; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Phosphocholines; Lysophosphatidylcholines; 1-acyl-sn-glycero-3-phosphocholines; Secondary alcohols; Carbonyl compounds; Glycerophosphocholines; Amines; Alkyl phosphates; Dialkyl phosphates; Organic cations; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
3799_mapp_batch_00010_sirius_20	C26H54NO7P	[M + H]+	C26H54NO7P	Fatty acids	0.9965470433235168	Glycerophospholipids	0.9999067783355713	Glycerophosphocholines	0.9990344047546387	1-acyl-sn-glycero-3-phosphocholines	0.933753490447998	Lysophosphatidylcholines	0.8796712160110474	Glycerophosphocholines	0.9976581335067749	Glycerophospholipids	0.9991040825843811	Lipids and lipid-like molecules	0.997204601764679	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Organic phosphoric acids and derivatives; Phosphate esters; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Phosphocholines; Lysophosphatidylcholines; 1-acyl-sn-glycero-3-phosphocholines; Secondary alcohols; Carbonyl compounds; Glycerophosphocholines; Amines; Alkyl phosphates; Dialkyl phosphates; Organic cations; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
4914_mapp_batch_00010_sirius_7586	C6H13NO6	[M + H]+	C6H13NO6	Carbohydrates	0.9656525254249573	Aminosugars and aminoglycosides	0.5043397545814514	Aminosugars	0.6947751641273499	Amino acids	0.9775386452674866	Amino acids and derivatives	0.9110779166221619	Amino acids, peptides, and analogues	0.9073009490966797	Carboxylic acids and derivatives	0.23566927015781403	Organic acids and derivatives	0.4028920829296112	Organic compounds; Carbohydrates and carbohydrate conjugates; Amino acids, peptides, and analogues; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Hydroxy acids and derivatives; Amino fatty acids; Monocarboxylic acids and derivatives; Hexoses; Monosaccharides; Secondary alcohols; Carbonyl compounds; 1,3-aminoalcohols; 1,2-aminoalcohols; Oxanes; Polyols; Amines; Primary amines; Alkanolamines; Aminosaccharides; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
3565_mapp_batch_00010_sirius_3551	C32H59N15O4	[M + H]+	C32H59N15O4	Amino acids and Peptides	0.7227381467819214	Oligopeptides	0.2007633000612259	Linear peptides	0.2675763964653015	Histidine and derivatives	0.7438766956329346	Amino acids and derivatives	0.9899348616600037	Amino acids, peptides, and analogues	0.9944550395011902	Carboxylic acids and derivatives	0.9757216572761536	Organic acids and derivatives	0.9735591411590576	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Imidazoles; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Guanidines; Azoles; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Amines; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Fatty Acyls; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Histidine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
